consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products,rolling_segments
48346014,200084777,CUIDADO PERSONAL,CYZONE,15.9,04-05-2023,25,688.53,430.195,599,0.421052632,0.805970149,16470.83,665,469,Nuevas
49599102,210103561,BIJOUTERIE,ESIKA,29.9,05-05-2023,10,387.6,430.195,598,0.157894737,0.804613297,2461.9,68,61,Constantes 3
49968221,200108908,CUIDADO PERSONAL,CYZONE,16.9,05-05-2023,24,827,430.195,598,0.403508772,0.804613297,3674.05,137,120,Constantes 2
50639266,200108747,MAQUILLAJE,ESIKA,26.9,05-05-2023,13,315.7,430.195,598,0.210526316,0.804613297,2462.89,97,79,Constantes 1
44109905,200106650,MAQUILLAJE,ESIKA,16.9,05-05-2023,16,496.65,430.195,598,0.263157895,0.804613297,4548.33,159,125,Constantes 3
50437760,200106668,MAQUILLAJE,ESIKA,16.9,05-05-2023,6,150.4,430.195,598,0.087719298,0.804613297,1146.19,48,42,Inconstantes
50437760,200108747,MAQUILLAJE,ESIKA,26.9,05-05-2023,6,150.4,430.195,598,0.087719298,0.804613297,1146.19,48,42,Inconstantes
44109905,200110649,MAQUILLAJE,ESIKA,24.9,05-05-2023,16,496.65,430.195,598,0.263157895,0.804613297,4548.33,159,125,Constantes 3
49642350,200109119,TRATAMIENTO CORPORAL,ESIKA,17.2,05-05-2023,6,334.65,430.195,598,0.087719298,0.804613297,3193.37,114,82,Constantes 1
48433154,200095464,CUIDADO PERSONAL,ESIKA,11.9,05-05-2023,22,441.68,430.195,598,0.368421053,0.804613297,12139.58,470,285,Constantes 3
50639266,200109163,MAQUILLAJE,CYZONE,17.9,05-05-2023,13,315.7,430.195,598,0.210526316,0.804613297,2462.89,97,79,Constantes 1
50639266,200102108,MAQUILLAJE,CYZONE,17.9,05-05-2023,13,315.7,430.195,598,0.210526316,0.804613297,2462.89,97,79,Constantes 1
49642350,200103025,CUIDADO PERSONAL,ESIKA,29.9,05-05-2023,6,334.65,430.195,598,0.087719298,0.804613297,3193.37,114,82,Constantes 1
50639266,200105195,CUIDADO PERSONAL,ESIKA,8.9,05-05-2023,13,315.7,430.195,598,0.210526316,0.804613297,2462.89,97,79,Constantes 1
50476650,200105073,MUESTRAS COSMETICOS,CYZONE,1.9,05-05-2023,5,171.5,430.195,598,0.070175439,0.804613297,1516.25,80,70,Nuevas
49968221,210100131,BIJOUTERIE,ESIKA,69.9,05-05-2023,24,827,430.195,598,0.403508772,0.804613297,3674.05,137,120,Constantes 2
49968221,200103449,CUIDADO PERSONAL,CYZONE,8.9,05-05-2023,24,827,430.195,598,0.403508772,0.804613297,3674.05,137,120,Constantes 2
49599102,210100057,BIJOUTERIE,ESIKA,33.3,05-05-2023,10,387.6,430.195,598,0.157894737,0.804613297,2461.9,68,61,Constantes 3
44109905,210102331,BIJOUTERIE,ESIKA,79.9,05-05-2023,16,496.65,430.195,598,0.263157895,0.804613297,4548.33,159,125,Constantes 3
49968221,210101309,BIJOUTERIE,ESIKA,59.9,05-05-2023,24,827,430.195,598,0.403508772,0.804613297,3674.05,137,120,Constantes 2
49599102,200105070,MAQUILLAJE,LBEL,68,05-05-2023,10,387.6,430.195,598,0.157894737,0.804613297,2461.9,68,61,Constantes 3
49330626,200093884,FRAGANCIAS,ESIKA,18.3,05-05-2023,18,618.14,430.195,598,0.298245614,0.804613297,2931.83,92,85,Constantes 2
49330626,200106346,FRAGANCIAS,ESIKA,28.3,05-05-2023,18,618.14,430.195,598,0.298245614,0.804613297,2931.83,92,85,Constantes 2
49599102,200085523,TRATAMIENTO FACIAL,LBEL,64,05-05-2023,10,387.6,430.195,598,0.157894737,0.804613297,2461.9,68,61,Constantes 3
48341519,200105207,FRAGANCIAS,LBEL,48.3,05-05-2023,16,452.2,430.195,598,0.263157895,0.804613297,9324.74,384,284,Constantes 1
48341519,200105195,CUIDADO PERSONAL,ESIKA,7.38,05-05-2023,16,452.2,430.195,598,0.263157895,0.804613297,9324.74,384,284,Constantes 1
50224287,200113179,FRAGANCIAS,ESIKA,36.19,05-05-2023,7,149.6,430.195,598,0.105263158,0.804613297,1325.21,68,58,Constantes 1
48433154,200109875,FRAGANCIAS,LBEL,29.9,05-05-2023,22,441.68,430.195,598,0.368421053,0.804613297,12139.58,470,285,Constantes 3
44109905,210100408,CUIDADO PERSONAL,CYZONE,14.95,05-05-2023,16,496.65,430.195,598,0.263157895,0.804613297,4548.33,159,125,Constantes 3
48765629,200082688,CUIDADO PERSONAL,ESIKA,13.3,11-01-2023,21,353,430.195,712,0.350877193,0.959294437,3693.36,171,126,Constantes 3
46518039,200108726,TRATAMIENTO CORPORAL,LBEL,9.66,24-01-2023,11,214.58,430.195,699,0.175438596,0.94165536,1565.61,69,68,Constantes 3
45697525,200098416,MAQUILLAJE,LBEL,14.9,26-01-2023,7,98.3,430.195,697,0.105263158,0.938941655,2614.95,119,87,Nuevas
50015882,200090452,FRAGANCIAS,ESIKA,39.9,13-01-2023,12,484.4,430.195,710,0.192982456,0.956580733,3814.75,112,91,Inconstantes
49961014,210092742,MAQUILLAJE,ESIKA,30.9,13-01-2023,9,231.4,430.195,710,0.140350877,0.956580733,7645.06,353,236,Constantes 3
49434669,200082687,CUIDADO PERSONAL,ESIKA,17.9,03-01-2023,21,481.08,430.195,720,0.350877193,0.970149254,2558.96,112,100,Constantes 2
44242133,210102044,COMPLEMENTOS,CYZONE,34.9,23-01-2023,16,430.1,430.195,700,0.263157895,0.943012212,1294.88,46,44,Constantes 1
44479885,200082678,FRAGANCIAS,ESIKA,13,24-01-2023,17,431.93,430.195,699,0.280701754,0.94165536,1311.76,47,41,Constantes 1
48823106,200102708,MAQUILLAJE,ESIKA,31.9,23-01-2023,13,259.32,430.195,700,0.210526316,0.943012212,1722.08,78,72,Constantes 2
44196425,200102670,MAQUILLAJE,ESIKA,18.9,16-01-2023,13,298.22,430.195,707,0.210526316,0.952510176,5949.54,225,192,Constantes 2
11976964,200101577,MAQUILLAJE,ESIKA,17.9,09-01-2023,22,644.4,430.195,714,0.368421053,0.962008141,5404.78,190,161,Constantes 3
33090625,200103405,MAQUILLAJE,ESIKA,19.34,19-01-2023,18,584.4,430.195,704,0.298245614,0.94843962,3056.31,117,102,Constantes 1
41317310,210098785,BIJOUTERIE,CYZONE,29.9,10-01-2023,13,292.05,430.195,713,0.210526316,0.960651289,6238.5,260,177,Inconstantes
48433154,200106436,MAQUILLAJE,ESIKA,18.9,23-01-2023,13,354.55,430.195,700,0.210526316,0.943012212,12139.58,470,285,Constantes 3
41317310,200108807,CUIDADO PERSONAL,ESIKA,8.9,10-01-2023,13,292.05,430.195,713,0.210526316,0.960651289,6238.5,260,177,Inconstantes
48765629,200082687,CUIDADO PERSONAL,ESIKA,13.3,11-01-2023,21,353,430.195,712,0.350877193,0.959294437,3693.36,171,126,Constantes 3
39625989,200108807,CUIDADO PERSONAL,ESIKA,7.63,10-01-2023,18,309.49,430.195,713,0.298245614,0.960651289,8838.3,356,233,Inconstantes
49621434,200111180,FRAGANCIAS,CYZONE,34.9,16-01-2023,14,352,430.195,707,0.228070175,0.952510176,1132.1,36,35,Constantes 2
11692060,200090352,TRATAMIENTO CORPORAL,ESIKA,28.9,16-01-2023,18,548.25,430.195,707,0.298245614,0.952510176,3201.69,130,102,Nuevas
49864310,200108583,MAQUILLAJE,CYZONE,16.9,20-01-2023,25,617,430.195,703,0.421052632,0.947082768,3896.38,149,144,Inconstantes
49621434,210102011,COMPLEMENTOS,CYZONE,26.9,16-01-2023,14,352,430.195,707,0.228070175,0.952510176,1132.1,36,35,Constantes 2
50034054,200090455,FRAGANCIAS,ESIKA,27.3,03-02-2023,15,395.7,430.195,689,0.245614035,0.928086839,2440.17,80,69,Constantes 3
46669258,200082678,FRAGANCIAS,ESIKA,13.18,10-02-2023,18,347.76,430.195,682,0.298245614,0.918588874,1461.81,71,59,Inconstantes
49794401,200078924,CUIDADO PERSONAL,ESIKA,15.9,06-02-2023,8,342.4,430.195,686,0.122807018,0.924016282,1160.4,42,40,Inconstantes
46114531,200109874,FRAGANCIAS,CYZONE,24.9,31-01-2023,16,593,430.195,692,0.263157895,0.932157395,6815.04,161,143,Constantes 2
42759880,210102043,COMPLEMENTOS,CYZONE,34.9,31-01-2023,27,561.4,430.195,692,0.456140351,0.932157395,9042.67,338,250,Constantes 3
49728603,210099605,BIJOUTERIE,CYZONE,66.9,02-02-2023,29,852.15,430.195,690,0.49122807,0.929443691,12167.17,458,314,Nuevas
47430550,210092742,MAQUILLAJE,ESIKA,29.9,09-02-2023,12,424.2,430.195,683,0.192982456,0.919945726,11728.68,414,309,Constantes 1
47948835,200090452,FRAGANCIAS,ESIKA,29.96,01-02-2023,19,499.98,430.195,691,0.315789474,0.930800543,8933.47,357,234,Constantes 1
49968221,210094915,COMPLEMENTOS,CYZONE,19.9,10-02-2023,21,406.3,430.195,682,0.350877193,0.918588874,3674.05,137,120,Constantes 2
49086741,210102013,COMPLEMENTOS,CYZONE,66.9,08-02-2023,11,384.55,430.195,684,0.175438596,0.921302578,2276.26,85,74,Constantes 1
49864310,210101561,BIJOUTERIE,ESIKA,39.9,13-02-2023,15,427.38,430.195,679,0.245614035,0.914518318,3896.38,149,144,Inconstantes
50147800,200085524,TRATAMIENTO FACIAL,LBEL,62,08-02-2023,9,396.4,430.195,684,0.140350877,0.921302578,2395,65,63,Inconstantes
4623541,200102650,MAQUILLAJE,ESIKA,19.9,06-02-2023,19,558.3,430.195,686,0.315789474,0.924016282,4624.35,181,151,Inconstantes
43767909,200106854,FRAGANCIAS,LBEL,69,31-01-2023,6,170.95,430.195,692,0.087719298,0.932157395,675.65,25,24,Constantes 1
44661489,200072406,CUIDADO PERSONAL,LBEL,17.5,08-02-2023,12,439.7,430.195,684,0.192982456,0.921302578,1613.04,61,56,Nuevas
33090625,200103918,MAQUILLAJE,CYZONE,15.9,13-02-2023,10,229.83,430.195,679,0.157894737,0.914518318,3056.31,117,102,Constantes 1
48823106,200083916,FRAGANCIAS,LBEL,31.24,07-02-2023,16,394.5,430.195,685,0.263157895,0.92265943,1722.08,78,72,Constantes 2
46627121,200108794,MAQUILLAJE,ESIKA,23.9,07-02-2023,10,277.2,430.195,685,0.157894737,0.92265943,1489.4,42,40,Nuevas
48341519,200086432,FRAGANCIAS,ESIKA,29.45,06-02-2023,22,512.9,430.195,686,0.368421053,0.924016282,9324.74,384,284,Constantes 1
49931492,200105188,CUIDADO PERSONAL,ESIKA,5.29,31-01-2023,12,197.02,430.195,692,0.192982456,0.932157395,481.92,23,21,Inconstantes
44242133,200109874,FRAGANCIAS,CYZONE,24.9,09-02-2023,8,234.4,430.195,683,0.122807018,0.919945726,1294.88,46,44,Constantes 1
49705387,200108044,TRATAMIENTO CORPORAL,ESIKA,4,07-02-2023,10,265.88,430.195,685,0.157894737,0.92265943,1341.41,52,47,Constantes 2
34191115,200103922,MAQUILLAJE,CYZONE,15.9,13-02-2023,13,302,430.195,679,0.210526316,0.914518318,1825.76,74,60,Nuevas
49621434,200090452,FRAGANCIAS,ESIKA,30.54,09-02-2023,12,383.1,430.195,683,0.192982456,0.919945726,1132.1,36,35,Constantes 2
50034054,200106488,TRATAMIENTO FACIAL,CYZONE,12.45,03-02-2023,15,395.7,430.195,689,0.245614035,0.928086839,2440.17,80,69,Constantes 3
46669258,200103022,CUIDADO PERSONAL,ESIKA,11.7,10-02-2023,18,347.76,430.195,682,0.298245614,0.918588874,1461.81,71,59,Inconstantes
33777957,200091357,FRAGANCIAS,ESIKA,38.9,02-02-2023,25,689.7,430.195,690,0.421052632,0.929443691,6585.54,197,146,Constantes 3
44047470,200095826,FRAGANCIAS,LBEL,74,31-01-2023,10,380.1,430.195,692,0.157894737,0.932157395,2541.4,88,85,Inconstantes
49961014,210102383,BIJOUTERIE,ESIKA,39.9,03-02-2023,14,322.2,430.195,689,0.228070175,0.928086839,7645.06,353,236,Constantes 3
49975686,200103025,CUIDADO PERSONAL,ESIKA,43.9,02-02-2023,1,43.9,430.195,690,0,0.929443691,1910.87,64,40,Constantes 1
11976964,200099310,FRAGANCIAS,ESIKA,23.9,30-01-2023,10,243.92,430.195,693,0.157894737,0.933514247,5404.78,190,161,Constantes 3
42759880,200098264,FRAGANCIAS,ESIKA,15,31-01-2023,27,561.4,430.195,692,0.456140351,0.932157395,9042.67,338,250,Constantes 3
49968221,210097030,CUIDADO PERSONAL,LBEL,12.9,10-02-2023,21,406.3,430.195,682,0.350877193,0.918588874,3674.05,137,120,Constantes 2
44661489,210095249,CUIDADO PERSONAL,CYZONE,19.95,08-02-2023,12,439.7,430.195,684,0.192982456,0.921302578,1613.04,61,56,Nuevas
48346014,210101981,COMPLEMENTOS,CYZONE,66.9,14-02-2023,4,144.6,430.195,678,0.052631579,0.913161465,16470.83,665,469,Nuevas
47948835,200090452,FRAGANCIAS,ESIKA,29.97,01-02-2023,19,499.98,430.195,691,0.315789474,0.930800543,8933.47,357,234,Constantes 1
46669258,200099047,FRAGANCIAS,ESIKA,19.95,10-02-2023,18,347.76,430.195,682,0.298245614,0.918588874,1461.81,71,59,Inconstantes
4623541,200102351,MAQUILLAJE,ESIKA,22.9,06-02-2023,19,558.3,430.195,686,0.315789474,0.924016282,4624.35,181,151,Inconstantes
44045680,210086462,CUIDADO PERSONAL,ESIKA,21.9,02-02-2023,12,306.25,430.195,690,0.192982456,0.929443691,4409.45,131,103,Nuevas
34191115,200113791,MAQUILLAJE,CYZONE,15.9,13-02-2023,13,302,430.195,679,0.210526316,0.914518318,1825.76,74,60,Nuevas
49506570,200106559,MAQUILLAJE,CYZONE,13.9,18-02-2023,9,368.3,430.195,674,0.140350877,0.907734057,3279.6,108,96,Nuevas
46114531,210101134,COMPLEMENTOS,CYZONE,26.9,31-01-2023,16,593,430.195,692,0.263157895,0.932157395,6815.04,161,143,Constantes 2
33905173,210102381,BIJOUTERIE,ESIKA,44.9,31-01-2023,20,552.56,430.195,692,0.333333333,0.932157395,7659.24,280,220,Constantes 2
50052273,200082688,CUIDADO PERSONAL,ESIKA,15,09-02-2023,6,171.7,430.195,683,0.087719298,0.919945726,1062.8,31,31,Constantes 1
47948835,210098462,MAQUILLAJE,CYZONE,11.5,01-02-2023,19,499.98,430.195,691,0.315789474,0.930800543,8933.47,357,234,Constantes 1
44479885,200102045,FRAGANCIAS,ESIKA,45.9,16-02-2023,11,365.2,430.195,676,0.175438596,0.910447761,1311.76,47,41,Constantes 1
49657315,210097405,BIJOUTERIE,ESIKA,44.9,01-02-2023,9,246.18,430.195,691,0.140350877,0.930800543,1820.98,74,62,Nuevas
49642350,210097036,MAQUILLAJE,CYZONE,16.9,13-02-2023,19,549,430.195,679,0.315789474,0.914518318,3193.37,114,82,Constantes 1
48341519,200099047,FRAGANCIAS,ESIKA,20,06-02-2023,22,512.9,430.195,686,0.368421053,0.924016282,9324.74,384,284,Constantes 1
42759880,200101245,TRATAMIENTO FACIAL,LBEL,69,31-01-2023,27,561.4,430.195,692,0.456140351,0.932157395,9042.67,338,250,Constantes 3
49434669,200086566,CUIDADO PERSONAL,ESIKA,25.9,23-01-2023,15,382.96,430.195,700,0.245614035,0.943012212,2558.96,112,100,Constantes 2
31826446,200109874,FRAGANCIAS,CYZONE,24.9,07-02-2023,12,262.2,430.195,685,0.192982456,0.92265943,2136.43,108,89,Constantes 3
46114531,200112910,FRAGANCIAS,ESIKA,53.9,31-01-2023,16,593,430.195,692,0.263157895,0.932157395,6815.04,161,143,Constantes 2
49434669,210100074,BIJOUTERIE,ESIKA,39.9,23-01-2023,15,382.96,430.195,700,0.245614035,0.943012212,2558.96,112,100,Constantes 2
49566263,200100866,FRAGANCIAS,ESIKA,31.24,01-02-2023,12,394.6,430.195,691,0.192982456,0.930800543,1433.51,52,40,Constantes 1
46219902,210102381,BIJOUTERIE,ESIKA,44.9,13-02-2023,7,399.3,430.195,679,0.105263158,0.914518318,1194.6,25,25,Constantes 1
49397003,210102012,COMPLEMENTOS,CYZONE,66.9,08-02-2023,13,595,430.195,684,0.210526316,0.921302578,2378.44,70,66,Inconstantes
47948835,200102648,MAQUILLAJE,ESIKA,19.9,01-02-2023,19,499.98,430.195,691,0.315789474,0.930800543,8933.47,357,234,Constantes 1
49968221,200108047,FRAGANCIAS,CYZONE,22.9,10-02-2023,21,406.3,430.195,682,0.350877193,0.918588874,3674.05,137,120,Constantes 2
46611063,200109350,MAQUILLAJE,CYZONE,6.9,31-01-2023,20,481,430.195,692,0.333333333,0.932157395,4015.92,156,127,Constantes 1
42759880,200086399,FRAGANCIAS,LBEL,15,31-01-2023,27,561.4,430.195,692,0.456140351,0.932157395,9042.67,338,250,Constantes 3
44109905,200109538,FRAGANCIAS,LBEL,29.9,09-02-2023,17,427.4,430.195,683,0.280701754,0.919945726,4548.33,159,125,Constantes 3
48341519,200107360,MAQUILLAJE,CYZONE,13.9,06-02-2023,22,512.9,430.195,686,0.368421053,0.924016282,9324.74,384,284,Constantes 1
49397003,200105188,CUIDADO PERSONAL,ESIKA,11.9,08-02-2023,13,595,430.195,684,0.210526316,0.921302578,2378.44,70,66,Inconstantes
30185862,200109874,FRAGANCIAS,CYZONE,24.9,31-01-2023,6,219.4,430.195,692,0.087719298,0.932157395,969.9,27,26,Constantes 1
44242133,200105218,TRATAMIENTO FACIAL,ESIKA,29.9,09-02-2023,8,234.4,430.195,683,0.122807018,0.919945726,1294.88,46,44,Constantes 1
49470762,200108752,CUIDADO PERSONAL,ESIKA,15.9,30-01-2023,18,606.5,430.195,693,0.298245614,0.933514247,9000.23,341,244,Constantes 1
49728603,200109874,FRAGANCIAS,CYZONE,24.9,02-02-2023,29,852.15,430.195,690,0.49122807,0.929443691,12167.17,458,314,Nuevas
44045680,210098774,HOGAR,CYZONE,22.9,02-02-2023,12,306.25,430.195,690,0.192982456,0.929443691,4409.45,131,103,Nuevas
46587790,200109786,TRATAMIENTO CORPORAL,LBEL,16.89,03-02-2023,10,318.19,430.195,689,0.157894737,0.928086839,5454.17,197,150,Constantes 2
49975686,200103733,MAQUILLAJE,ESIKA,32.9,13-02-2023,11,336.24,430.195,679,0.175438596,0.914518318,1910.87,64,40,Constantes 1
4623541,200110005,MAQUILLAJE,ESIKA,29.9,06-02-2023,19,558.3,430.195,686,0.315789474,0.924016282,4624.35,181,151,Inconstantes
49864469,200101065,TRATAMIENTO FACIAL,ESIKA,52.9,02-02-2023,9,373.4,430.195,690,0.140350877,0.929443691,1983.8,67,66,Constantes 3
48765629,200083997,FRAGANCIAS,ESIKA,27.47,30-01-2023,12,285.87,430.195,693,0.192982456,0.933514247,3693.36,171,126,Constantes 3
50224287,200103354,MAQUILLAJE,ESIKA,14.8,07-02-2023,13,292.13,430.195,685,0.210526316,0.92265943,1325.21,68,58,Constantes 1
31826446,200092456,TRATAMIENTO CORPORAL,ESIKA,13.09,07-02-2023,12,262.2,430.195,685,0.192982456,0.92265943,2136.43,108,89,Constantes 3
50034054,210097940,VARIOS,CYZONE,13.9,03-02-2023,15,395.7,430.195,689,0.245614035,0.928086839,2440.17,80,69,Constantes 3
44413795,200095170,CUIDADO PERSONAL,ESIKA,5.76,02-02-2023,10,338.4,430.195,690,0.157894737,0.929443691,1760.33,66,61,Inconstantes
49434669,210098263,BIJOUTERIE,ESIKA,29.9,23-01-2023,15,382.96,430.195,700,0.245614035,0.943012212,2558.96,112,100,Constantes 2
33529260,200089619,MUESTRAS COSMETICOS,LBEL,1.4,07-02-2023,28,562.7,430.195,685,0.473684211,0.92265943,20404.69,757,481,Nuevas
47499070,200112293,MAQUILLAJE,CYZONE,9.5,20-01-2023,20,629.7,430.195,703,0.333333333,0.947082768,10074.13,449,279,Nuevas
50014223,210092116,MAQUILLAJE,CYZONE,10.5,17-01-2023,19,388.9,430.195,706,0.315789474,0.951153324,683.6,33,33,Nuevas
48433154,200100838,FRAGANCIAS,ESIKA,76.57,23-01-2023,13,354.55,430.195,700,0.210526316,0.943012212,12139.58,470,285,Constantes 3
50147800,200105070,MAQUILLAJE,LBEL,38.35,18-01-2023,14,576.5,430.195,705,0.228070175,0.949796472,2395,65,63,Inconstantes
48212689,200086399,FRAGANCIAS,LBEL,16.64,10-01-2023,27,610.92,430.195,713,0.456140351,0.960651289,4286.23,196,146,Constantes 3
49330626,200093884,FRAGANCIAS,ESIKA,18.52,23-01-2023,11,435.2,430.195,700,0.175438596,0.943012212,2931.83,92,85,Constantes 2
48212689,200078924,CUIDADO PERSONAL,ESIKA,11.74,10-01-2023,27,610.92,430.195,713,0.456140351,0.960651289,4286.23,196,146,Constantes 3
49434669,200109160,MAQUILLAJE,LBEL,42,28-01-2023,1,42,430.195,695,0,0.936227951,2558.96,112,100,Constantes 2
33905173,210098275,BIJOUTERIE,ESIKA,69.9,10-01-2023,22,686.4,430.195,713,0.368421053,0.960651289,7659.24,280,220,Constantes 2
42498750,200089508,TRATAMIENTO CORPORAL,ESIKA,21.9,23-01-2023,16,402.5,430.195,700,0.263157895,0.943012212,808.7,32,32,Constantes 1
48297765,210102079,COMPLEMENTOS,ESIKA,79.9,13-01-2023,12,286,430.195,710,0.192982456,0.956580733,9000.74,373,230,Constantes 2
48433154,210097089,CUIDADO PERSONAL,LBEL,11.9,23-01-2023,13,354.55,430.195,700,0.210526316,0.943012212,12139.58,470,285,Constantes 3
47097371,200103716,MAQUILLAJE,ESIKA,25.9,18-01-2023,10,180.73,430.195,705,0.157894737,0.949796472,537.1,19,19,Constantes 1
49740433,200103923,MAQUILLAJE,CYZONE,15.9,11-01-2023,15,340.8,430.195,712,0.245614035,0.959294437,4620.46,171,138,Inconstantes
49885083,200107824,CUIDADO PERSONAL,LBEL,24.5,18-01-2023,6,116.85,430.195,705,0.087719298,0.949796472,574.55,25,21,Constantes 1
49885083,200105188,CUIDADO PERSONAL,ESIKA,8.9,18-01-2023,6,116.85,430.195,705,0.087719298,0.949796472,574.55,25,21,Constantes 1
49588232,200104065,TRATAMIENTO FACIAL,LBEL,34,17-01-2023,29,978.6,430.195,706,0.49122807,0.951153324,12048.73,475,327,Inconstantes
48341519,200107360,MAQUILLAJE,CYZONE,13.9,13-01-2023,30,654.23,430.195,710,0.50877193,0.956580733,9324.74,384,284,Constantes 1
40764801,210102010,COMPLEMENTOS,CYZONE,62.9,16-01-2023,13,383.9,430.195,707,0.210526316,0.952510176,2782.73,82,69,Constantes 1
49931050,200091727,FRAGANCIAS,ESIKA,29.9,23-01-2023,14,298.88,430.195,700,0.228070175,0.943012212,2597.89,94,85,Nuevas
49075782,200089988,MAQUILLAJE,CYZONE,13.5,23-01-2023,15,383.4,430.195,700,0.245614035,0.943012212,782.84,27,21,Constantes 2
49086741,210104543,BIJOUTERIE,ESIKA,29.9,18-01-2023,5,198.2,430.195,705,0.070175439,0.949796472,2276.26,85,74,Constantes 1
42382701,210099579,HOGAR,CYZONE,44.9,19-01-2023,11,254.5,430.195,704,0.175438596,0.94843962,7478.88,310,254,Constantes 2
39625989,200105125,CUIDADO PERSONAL,ESIKA,7.63,10-01-2023,18,309.49,430.195,713,0.298245614,0.960651289,8838.3,356,233,Inconstantes
39625989,200103441,CUIDADO PERSONAL,ESIKA,7.63,10-01-2023,18,309.49,430.195,713,0.298245614,0.960651289,8838.3,356,233,Inconstantes
49470762,200090452,FRAGANCIAS,ESIKA,39.9,09-01-2023,15,402.7,430.195,714,0.245614035,0.962008141,9000.23,341,244,Constantes 1
46587790,200103441,CUIDADO PERSONAL,ESIKA,13.9,13-01-2023,13,385.9,430.195,710,0.210526316,0.956580733,5454.17,197,150,Constantes 2
49794657,200099673,FRAGANCIAS,CYZONE,14,20-01-2023,12,203.9,430.195,703,0.192982456,0.947082768,340.65,17,17,Constantes 3
41317310,200095931,FRAGANCIAS,ESIKA,29.9,10-01-2023,13,292.05,430.195,713,0.210526316,0.960651289,6238.5,260,177,Inconstantes
46219902,200112474,TRATAMIENTO CORPORAL,LBEL,29.9,27-01-2023,4,174.6,430.195,696,0.052631579,0.937584803,1194.6,25,25,Constantes 1
45680231,200101074,MAQUILLAJE,CYZONE,26.9,17-01-2023,14,405.7,430.195,706,0.228070175,0.951153324,2895.14,100,79,Constantes 1
47948835,200090452,FRAGANCIAS,ESIKA,39.9,10-01-2023,19,529.2,430.195,713,0.315789474,0.960651289,8933.47,357,234,Constantes 1
34978506,200102674,MAQUILLAJE,ESIKA,18.9,19-01-2023,4,127.6,430.195,704,0.052631579,0.94843962,1337.98,63,60,Constantes 2
49931050,200108728,TRATAMIENTO CORPORAL,LBEL,9.66,23-01-2023,14,298.88,430.195,700,0.228070175,0.943012212,2597.89,94,85,Nuevas
11692060,210098531,MAQUILLAJE,CYZONE,24.9,16-01-2023,18,548.25,430.195,707,0.298245614,0.952510176,3201.69,130,102,Nuevas
47880688,200090349,CUIDADO PERSONAL,ESIKA,17.3,26-01-2023,4,75.8,430.195,697,0.052631579,0.938941655,3332.03,111,82,Constantes 2
49740433,200106304,FRAGANCIAS,ESIKA,39.9,11-01-2023,15,340.8,430.195,712,0.245614035,0.959294437,4620.46,171,138,Inconstantes
44045680,210102136,RELOJES,ESIKA,99.9,12-01-2023,4,206.6,430.195,711,0.052631579,0.957937585,4409.45,131,103,Nuevas
48341519,200105983,MAQUILLAJE,LBEL,18,13-01-2023,30,654.23,430.195,710,0.50877193,0.956580733,9324.74,384,284,Constantes 1
41317310,210102353,BIJOUTERIE,ESIKA,39.9,10-01-2023,13,292.05,430.195,713,0.210526316,0.960651289,6238.5,260,177,Inconstantes
36949902,200105017,FRAGANCIAS,CYZONE,16.9,13-01-2023,17,399.4,430.195,710,0.280701754,0.956580733,3459.6,116,102,Constantes 2
11976964,200078924,CUIDADO PERSONAL,ESIKA,11.74,09-01-2023,22,644.4,430.195,714,0.368421053,0.962008141,5404.78,190,161,Constantes 3
44047470,200098788,TRATAMIENTO FACIAL,LBEL,14.95,11-01-2023,11,219.3,430.195,712,0.175438596,0.959294437,2541.4,88,85,Inconstantes
49566263,200106304,FRAGANCIAS,ESIKA,39.9,16-01-2023,7,171.6,430.195,707,0.105263158,0.952510176,1433.51,52,40,Constantes 1
10459362,200093884,FRAGANCIAS,ESIKA,24.39,09-01-2023,18,512.6,430.195,714,0.298245614,0.962008141,1324.3,46,45,Constantes 3
10459362,200095374,CUIDADO PERSONAL,ESIKA,7.57,09-01-2023,18,512.6,430.195,714,0.298245614,0.962008141,1324.3,46,45,Constantes 3
48346014,210101378,BIJOUTERIE,ESIKA,40.9,19-01-2023,53,1196.91,430.195,704,0.912280702,0.94843962,16470.83,665,469,Nuevas
48297765,200103923,MAQUILLAJE,CYZONE,15.9,13-01-2023,12,286,430.195,710,0.192982456,0.956580733,9000.74,373,230,Constantes 2
34191115,200109163,MAQUILLAJE,CYZONE,15.9,17-01-2023,20,523.86,430.195,706,0.333333333,0.951153324,1825.76,74,60,Nuevas
39625989,200101082,TRATAMIENTO FACIAL,ESIKA,21.9,10-01-2023,18,309.49,430.195,713,0.298245614,0.960651289,8838.3,356,233,Inconstantes
49588232,200105041,FRAGANCIAS,ESIKA,32.8,17-01-2023,29,978.6,430.195,706,0.49122807,0.951153324,12048.73,475,327,Inconstantes
42265901,200098788,TRATAMIENTO FACIAL,LBEL,14.95,09-01-2023,6,110.1,430.195,714,0.087719298,0.962008141,483.42,22,20,Constantes 3
47430550,200102089,MAQUILLAJE,CYZONE,15.9,12-01-2023,20,486.32,430.195,711,0.333333333,0.957937585,11728.68,414,309,Constantes 1
49377649,210095249,CUIDADO PERSONAL,CYZONE,23.9,17-01-2023,4,97.6,430.195,706,0.052631579,0.951153324,258.44,12,12,Constantes 1
