CODPAIS,ANIOCAMPANA,CODEBELISTA,CODVENTA,CODPRODUCTOSAP,ID_OFERTA,COD_CATALOGO,ID_MACROESTRATEGIA,ID_TIPO_SUBESTRATEGIA,DES_TIPO_SUBESTRATEGIA,DES_TIPO_ESTRATEGIA,ID_TIPO_GRUPO,ID_GRUPO,DES_TIPO_GRUPO,ID_SUB_GRUPO,NUM_PAGINA,PRECIO_OFERTA,ES_GRATIS,ES_PADRE,ES_GRUPO_PADRE,FACTOR_CUADRE,FACTOR_REPETICION,COD_TIPO_OFERTA,COD_TIPO_PROFIT,ID_SUBESTRATEGIA,CODCUC,FECHAPROCESO,COMPOSITE_PRIMARY_KEY
PE,202301,50073300,39757,200101406,1302,26,509,1,INDIVIDUAL,INDIVIDUAL,1,361241,FIJO,361241,0,0,1,1,1,1,1,89,6,1193,200101406,2022-12-28,1|1|1|1|1|200101406|
PE,202305,50180387,122616,200103354,4027,45,1666,2,SET FIJO,SET,1,382525,FIJO,382525,1,9,0,1,1,1,1,201,1,3140,P0292082007,2023-03-21,2|1|1|0|1|P0292082007|
PE,202302,50073300,35622,200094901,458,9,195,2,SET FIJO,SET,1,365103,FIJO,365103,19,24,0,0,1,1,1,319,1,438,200094901,2023-01-20,2|1|1|0|0|200094901|
PE,202307,50379884,35278,210103622,1268,13,1498,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,2,391067,VARIABLE,391067,111,39.9,0,1,1,1,1,331,1,1230,XXXXXXXXX,2023-05-13,5|2|1|0|1|XXXXXXXXX|
PE,202305,50180387,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-21,999|2|1|1|1|XXXXXXXXX|
PE,202305,49389205,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-29,999|2|1|1|1|XXXXXXXXX|
PE,202305,43985620,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-14,999|2|1|1|1|XXXXXXXXX|
PE,202305,50379884,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-27,999|2|1|1|1|XXXXXXXXX|
PE,202305,50020096,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-17,999|2|1|1|1|XXXXXXXXX|
PE,202305,49946996,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-21,999|2|1|1|1|XXXXXXXXX|
PE,202305,45871533,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-20,999|2|1|1|1|XXXXXXXXX|
PE,202305,50073300,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-31,999|2|1|1|1|XXXXXXXXX|
PE,202305,35545956,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-08,999|2|1|1|1|XXXXXXXXX|
PE,202305,10961556,41981,400095688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,0,1,1,1,1,1,57,6,772,XXXXXXXXX,2023-03-29,999|2|1|1|1|XXXXXXXXX|
PE,202302,20541199,11212,200103719,963,13,1177,1,INDIVIDUAL,INDIVIDUAL,2,365629,VARIABLE,365629,32,25.9,0,1,1,1,1,300,1,936,P0292139009,2023-01-26,1|2|1|0|1|P0292139009|
PE,202305,50020096,121531,200083997,4157,45,430,1,INDIVIDUAL,INDIVIDUAL,2,382723,VARIABLE,382723,1,44.9,0,1,1,1,1,422,1,3270,200041010,2023-03-17,1|2|1|0|1|200041010|
PE,202307,50379884,38106,400096762,449,4,2165,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,390210,FIJO,390210,253,0,1,0,1,1,1,57,6,416,XXXXXXXXX,2023-05-13,991|1|1|1|0|XXXXXXXXX|
PE,202305,43985620,15212,200089488,1871,13,483,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,2,379811,VARIABLE,379811,128,35.9,0,1,1,1,1,331,1,1419,200050748,2023-03-14,5|2|1|0|1|200050748|
PE,202305,45871533,15212,200089488,1871,13,483,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,2,379811,VARIABLE,379811,128,35.9,0,1,1,1,1,331,1,1419,200050748,2023-03-20,5|2|1|0|1|200050748|
PE,202303,45871533,104758,200105011,3322,45,250,2,SET FIJO,SET,1,372200,FIJO,372200,1,23.97,0,1,1,1,1,201,1,2830,200044715,2023-02-09,2|1|1|0|1|200044715|
PE,202307,50379884,38908,400097836,1573,26,2127,1,INDIVIDUAL,INDIVIDUAL,1,391415,FIJO,391415,0,0,1,1,1,1,1,57,6,1437,XXXXXXXXX,2023-05-13,1|1|1|1|1|XXXXXXXXX|
PE,202307,50020096,38908,400097836,1573,26,2127,1,INDIVIDUAL,INDIVIDUAL,1,391415,FIJO,391415,0,0,1,1,1,1,1,57,6,1437,XXXXXXXXX,2023-04-26,1|1|1|1|1|XXXXXXXXX|
PE,202307,35545956,38908,400097836,1573,26,2127,1,INDIVIDUAL,INDIVIDUAL,1,391415,FIJO,391415,0,0,1,1,1,1,1,57,6,1437,XXXXXXXXX,2023-04-19,1|1|1|1|1|XXXXXXXXX|
PE,202307,49946996,38908,400097836,1573,26,2127,1,INDIVIDUAL,INDIVIDUAL,1,391415,FIJO,391415,0,0,1,1,1,1,1,57,6,1437,XXXXXXXXX,2023-04-29,1|1|1|1|1|XXXXXXXXX|
PE,202307,50180387,38908,400097836,1573,26,2127,1,INDIVIDUAL,INDIVIDUAL,1,391415,FIJO,391415,0,0,1,1,1,1,1,57,6,1437,XXXXXXXXX,2023-05-02,1|1|1|1|1|XXXXXXXXX|
PE,202307,45871533,38908,400097836,1573,26,2127,1,INDIVIDUAL,INDIVIDUAL,1,391415,FIJO,391415,0,0,1,1,1,1,1,57,6,1437,XXXXXXXXX,2023-05-04,1|1|1|1|1|XXXXXXXXX|
PE,202305,50073300,499,200106352,1317,9,889,1,INDIVIDUAL,INDIVIDUAL,1,378998,FIJO,378998,84,95,0,1,1,1,1,300,1,871,200106352,2023-03-31,1|1|1|0|1|200106352|
PE,202301,43985620,16402,200090351,79,13,52,1,INDIVIDUAL,INDIVIDUAL,1,360712,FIJO,360712,135,42.9,0,1,1,1,1,322,1,69,200067147,2022-12-20,1|1|1|0|1|200067147|
PE,202301,50020096,16402,200090351,79,13,52,1,INDIVIDUAL,INDIVIDUAL,1,360712,FIJO,360712,135,42.9,0,1,1,1,1,322,1,69,200067147,2022-12-17,1|1|1|0|1|200067147|
PE,202304,50379884,40215,400096759,342,4,1749,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,373980,FIJO,373980,250,0,1,0,1,1,1,57,6,304,XXXXXXXXX,2023-03-09,991|1|1|1|0|XXXXXXXXX|
PE,202308,50379884,13166,200088567,1176,13,274,1,INDIVIDUAL,INDIVIDUAL,1,396167,FIJO,396167,120,20.9,0,1,1,1,1,300,1,1120,200062878,2023-06-01,1|1|1|0|1|200062878|
PE,202302,50073300,35621,200092792,458,9,195,2,SET FIJO,SET,1,365103,FIJO,365103,19,3,0,0,1,1,1,319,1,438,P0280084002,2023-01-20,2|1|1|0|0|P0280084002|
PE,202312,35545956,39364,200111165,1325,26,774,1,INDIVIDUAL,INDIVIDUAL,1,415045,FIJO,415045,0,0,1,1,1,1,1,77,4,1201,200111165,2023-07-31,1|1|1|1|1|200111165|
PE,202303,43985620,38266,200109537,1252,24,241,999,VOLUMEN,VOLUMEN,2,370057,VARIABLE,370057,29,8.9,0,1,1,1,1,422,1,1205,200043496,2023-01-31,999|2|1|0|1|200043496|
PE,202307,45871533,37146,200103456,3274,35,603,2,SET FIJO,SET,1,393118,FIJO,393118,143,17.9,0,1,1,1,1,45,2,3138,200103456,2023-05-04,2|1|1|0|1|200103456|
PE,202301,10961556,39804,200104257,1304,26,330,1,INDIVIDUAL,INDIVIDUAL,1,361243,FIJO,361243,0,0,1,1,1,1,1,89,6,1195,200084604,2022-12-27,1|1|1|1|1|200084604|
PE,202302,49946996,37747,200102430,1088,24,223,2,SET FIJO,SET,1,365778,FIJO,365778,6,51.21,0,1,1,1,1,411,1,1053,200058349,2023-01-24,2|1|1|0|1|200058349|
PE,202314,35545956,36410,200091727,1612,24,164,999,VOLUMEN,VOLUMEN,1,423581,FIJO,423581,17,25.99,0,1,1,1,2,429,1,1376,200040880,2023-09-04,999|1|2|0|1|200040880|
PE,202302,20541199,39715,200095847,1262,26,411,1,INDIVIDUAL,INDIVIDUAL,1,365977,FIJO,365977,0,0,1,1,1,1,1,77,4,1165,200095847,2023-01-26,1|1|1|1|1|200095847|
PE,202305,50020096,120379,200104932,4142,45,600,1,INDIVIDUAL,INDIVIDUAL,2,382707,VARIABLE,382707,1,14.5,0,1,1,1,1,203,1,3255,200080272,2023-03-17,1|2|1|0|1|200080272|
PE,202301,50180387,40217,200109636,983,13,675,1,INDIVIDUAL,INDIVIDUAL,1,360856,FIJO,360856,73,0,1,1,1,1,1,133,4,951,200109636,2023-01-06,1|1|1|1|1|200109636|
PE,202304,50073300,39631,200107850,337,4,961,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,373974,FIJO,373974,239,39.9,0,1,1,1,1,50,1,299,210097810,2023-03-11,991|1|1|0|1|210097810|
PE,202303,45871533,40351,400095685,1356,26,1787,1,INDIVIDUAL,INDIVIDUAL,1,370186,FIJO,370186,0,0,1,1,1,1,1,57,6,1233,XXXXXXXXX,2023-02-09,1|1|1|1|1|XXXXXXXXX|
PE,202311,35545956,39817,200113692,1359,26,744,1,INDIVIDUAL,INDIVIDUAL,1,410892,FIJO,410892,0,0,1,1,1,1,1,77,4,1093,200113692,2023-07-17,1|1|1|1|1|200113692|
PE,202302,50020096,38739,200113739,269,4,1304,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,364908,FIJO,364908,206,0,1,1,1,1,1,92,6,256,XXXXXXXXX,2023-01-10,991|1|1|1|1|XXXXXXXXX|
PE,202302,35545956,40031,400068882,1279,26,1285,1,INDIVIDUAL,INDIVIDUAL,1,366002,FIJO,366002,0,0,1,1,1,1,1,57,6,1182,XXXXXXXXX,2023-01-05,1|1|1|1|1|XXXXXXXXX|
PE,202301,50180387,38773,400096759,325,4,1685,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,360168,FIJO,360168,250,0,1,0,1,1,1,57,6,306,XXXXXXXXX,2023-01-06,991|1|1|1|0|XXXXXXXXX|
PE,202305,50020096,42100,200107858,2096,26,838,1,INDIVIDUAL,INDIVIDUAL,1,380136,FIJO,380136,,0,1,1,1,1,1,84,6,1569,200103949,2023-03-17,1|1|1|1|1|200103949|
PE,202302,49946996,38768,400096763,276,4,1311,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,364917,FIJO,364917,254,0,1,0,1,1,1,57,6,263,XXXXXXXXX,2023-01-24,991|1|1|1|0|XXXXXXXXX|
PE,202303,50020096,40382,400097518,1387,26,1773,1,INDIVIDUAL,INDIVIDUAL,1,370231,FIJO,370231,0,0,1,1,1,1,1,57,6,1264,XXXXXXXXX,2023-01-31,1|1|1|1|1|XXXXXXXXX|
PE,202306,49946996,37663,210100298,1503,13,1748,3,SET VARIABLE,SET,1,385070,FIJO,385070,69,1.26,0,0,1,1,1,34,1,1091,XXXXXXXXX,2023-04-13,3|1|1|0|0|XXXXXXXXX|
PE,202305,50180387,632,200103923,1520,10,1556,1,INDIVIDUAL,INDIVIDUAL,2,379306,VARIABLE,379306,14,18.9,0,1,1,1,1,300,1,1071,P0132053000,2023-03-21,1|2|1|0|1|P0132053000|
PE,202311,35545956,37123,200076056,1332,24,1321,999,VOLUMEN,VOLUMEN,2,410864,VARIABLE,410864,33,34.95,0,1,1,1,2,421,1,1070,P0261050000,2023-07-17,999|2|2|0|1|P0261050000|
PE,202310,35545956,39376,400097983,1295,26,1592,1,INDIVIDUAL,INDIVIDUAL,1,406712,FIJO,406712,0,0,1,1,1,1,1,57,6,1171,XXXXXXXXX,2023-06-19,1|1|1|1|1|XXXXXXXXX|
PE,202301,50073300,38777,400096761,332,4,1692,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,360176,FIJO,360176,252,0,1,0,1,1,1,57,6,313,XXXXXXXXX,2022-12-28,991|1|1|1|0|XXXXXXXXX|
PE,202307,50180387,38906,210105262,1571,26,2125,1,INDIVIDUAL,INDIVIDUAL,1,391413,FIJO,391413,0,0,1,1,1,1,1,77,4,1435,XXXXXXXXX,2023-05-02,1|1|1|1|1|XXXXXXXXX|
PE,202307,35545956,38906,210105262,1571,26,2125,1,INDIVIDUAL,INDIVIDUAL,1,391413,FIJO,391413,0,0,1,1,1,1,1,77,4,1435,XXXXXXXXX,2023-04-19,1|1|1|1|1|XXXXXXXXX|
PE,202304,10961556,41483,400097634,1294,26,1726,1,INDIVIDUAL,INDIVIDUAL,1,375061,FIJO,375061,0,0,1,1,1,1,1,57,6,1175,XXXXXXXXX,2023-03-03,1|1|1|1|1|XXXXXXXXX|
PE,202304,10961556,41452,200105041,179,1,226,2,SET FIJO,SET,1,373795,FIJO,373795,500,20.9,0,1,1,1,1,32,1,146,200056636,2023-03-03,2|1|1|0|1|200056636|
PE,202314,35545956,37783,400098603,1689,26,1607,1,INDIVIDUAL,INDIVIDUAL,1,423670,FIJO,423670,0,0,1,1,1,1,1,57,6,1416,XXXXXXXXX,2023-09-04,1|1|1|1|1|XXXXXXXXX|
PE,202303,35545956,6983,200101086,2,9,1,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,369301,FIJO,369301,41,95,0,1,1,1,1,36,1,2,200101086,2023-01-24,991|1|1|0|1|200101086|
PE,202309,50379884,5709,210098530,667,10,1228,1,INDIVIDUAL,INDIVIDUAL,2,401094,VARIABLE,401094,24,19.9,0,1,1,1,1,300,1,622,P0197089001,2023-06-20,1|2|1|0|1|P0197089001|
PE,202309,35545956,37233,200082678,1179,24,224,999,VOLUMEN,VOLUMEN,2,401637,VARIABLE,401637,28,14.97,0,1,1,1,4,422,1,1112,200056740,2023-05-29,999|2|4|0|1|200056740|
PE,202307,50180387,103315,200102045,4469,45,248,999,VOLUMEN,VOLUMEN,1,394408,FIJO,394408,1,44.96,0,1,1,1,1,203,1,4148,200084602,2023-05-02,999|1|1|0|1|200084602|
PE,202303,50020096,18722,200110090,512,9,746,1,INDIVIDUAL,INDIVIDUAL,1,369208,FIJO,369208,91,23,0,1,1,1,1,300,1,472,200110090,2023-01-31,1|1|1|0|1|200110090|
PE,202304,43985620,41409,210102005,686,10,1359,1,INDIVIDUAL,INDIVIDUAL,1,374369,FIJO,374369,43,39.9,0,1,1,1,1,9,1,635,XXXXXXXXX,2023-02-21,1|1|1|0|1|XXXXXXXXX|
PE,202305,49946996,16456,200090400,1232,9,481,1,INDIVIDUAL,INDIVIDUAL,1,378913,FIJO,378913,14,65,0,1,1,1,1,300,1,786,200050297,2023-03-21,1|1|1|0|1|200050297|
PE,202304,50180387,37728,200102102,735,10,1428,999,VOLUMEN,VOLUMEN,2,374427,VARIABLE,374427,16,19.96,0,1,1,1,3,320,1,683,P0132053000,2023-02-28,999|2|3|0|1|P0132053000|
PE,202309,35545956,37206,200072913,1179,24,224,999,VOLUMEN,VOLUMEN,2,401637,VARIABLE,401637,28,14.97,0,1,1,1,4,422,1,1112,200072913,2023-05-29,999|2|4|0|1|200072913|
PE,202306,45871533,42013,200106290,571,1,205,2,SET FIJO,SET,1,384055,FIJO,384055,666,13.3,0,0,1,1,1,425,1,172,200106290,2023-04-10,2|1|1|0|0|200106290|
PE,202310,35545956,37315,200105041,1195,24,177,999,VOLUMEN,VOLUMEN,1,406597,FIJO,406597,17,22.3,0,1,1,1,9,424,1,1111,200056636,2023-06-19,999|1|9|0|1|200056636|
PE,202301,49389205,10280,210095971,678,10,1366,1,INDIVIDUAL,INDIVIDUAL,2,360534,VARIABLE,360534,100,18.9,0,1,1,1,1,300,1,651,P0132051003,2022-12-30,1|2|1|0|1|P0132051003|
PE,202304,35545956,10508,200103028,966,13,431,1,INDIVIDUAL,INDIVIDUAL,1,374661,FIJO,374661,119,13.9,0,1,1,1,1,300,1,911,200096703,2023-02-13,1|1|1|0|1|200096703|
PE,202305,50379884,42209,200108910,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,68,35.9,0,1,1,1,1,322,1,772,P0289058009,2023-03-27,999|2|1|0|1|P0289058009|
PE,202304,50180387,6955,200097066,982,13,140,1,INDIVIDUAL,INDIVIDUAL,1,374677,FIJO,374677,125,30.9,0,1,1,1,1,303,1,927,200037125,2023-02-28,1|1|1|0|1|200037125|
PE,202304,43985620,6955,200097066,982,13,140,1,INDIVIDUAL,INDIVIDUAL,1,374677,FIJO,374677,125,30.9,0,1,1,1,1,303,1,927,200037125,2023-02-21,1|1|1|0|1|200037125|
PE,202305,49389205,41887,200109443,1075,2,952,1,INDIVIDUAL,INDIVIDUAL,1,378730,FIJO,378730,330,34.9,0,1,1,1,1,65,1,646,200109443,2023-03-29,1|1|1|0|1|200109443|
PE,202305,50073300,41887,200109443,1075,2,952,1,INDIVIDUAL,INDIVIDUAL,1,378730,FIJO,378730,330,34.9,0,1,1,1,1,65,1,646,200109443,2023-03-31,1|1|1|0|1|200109443|
PE,202301,43985620,35175,200108094,1047,13,1358,999,VOLUMEN,VOLUMEN,2,360945,VARIABLE,360945,29,24.95,0,1,1,1,2,321,1,1012,P0292139009,2022-12-20,999|2|2|0|1|P0292139009|
PE,202302,50180387,35488,200105011,662,10,153,2,SET FIJO,SET,1,365316,FIJO,365316,40,39.77,0,1,1,1,1,311,1,637,200044715,2023-01-17,2|1|1|0|1|200044715|
PE,202304,50180387,37784,210101247,647,10,1298,1,INDIVIDUAL,INDIVIDUAL,1,374329,FIJO,374329,74,66.9,0,1,1,1,1,17,1,596,XXXXXXXXX,2023-02-28,1|1|1|0|1|XXXXXXXXX|
PE,202307,50379884,17814,210100500,838,10,1836,1,INDIVIDUAL,INDIVIDUAL,2,390624,VARIABLE,390624,30,12.9,0,1,1,1,1,300,1,800,P0216050000,2023-05-13,1|2|1|0|1|P0216050000|
PE,202312,35545956,37056,200105011,1237,24,238,999,VOLUMEN,VOLUMEN,1,414946,FIJO,414946,16,37.98,0,1,1,1,5,424,1,1149,200044715,2023-07-31,999|1|5|0|1|200044715|
PE,202306,50180387,41084,400096764,754,4,2129,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,384263,FIJO,384263,255,0,1,0,1,1,1,57,6,350,XXXXXXXXX,2023-04-11,991|1|1|1|0|XXXXXXXXX|
PE,202301,43985620,35217,210095255,860,13,981,1,INDIVIDUAL,INDIVIDUAL,1,360732,FIJO,360732,102,79.9,0,1,1,1,1,15,1,828,XXXXXXXXX,2022-12-20,1|1|1|0|1|XXXXXXXXX|
PE,202303,43985620,38181,200092456,1207,24,299,2,SET FIJO,SET,1,369995,FIJO,369995,8,13.09,0,0,1,1,1,419,1,1160,200056258,2023-01-31,2|1|1|0|0|200056258|
PE,202305,50180387,42261,200106442,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,19.9,0,1,1,1,1,27,1,772,P0210133000,2023-03-21,999|2|1|0|1|P0210133000|
PE,202301,43985620,35744,200099310,1119,24,445,2,SET FIJO,SET,1,361022,FIJO,361022,6,18.6,0,0,1,1,1,419,1,1078,200099310,2022-12-20,2|1|1|0|0|200099310|
PE,202307,50379884,10505,200103025,1117,13,160,1,INDIVIDUAL,INDIVIDUAL,1,390914,FIJO,390914,127,29.9,0,1,1,1,1,300,1,1079,200039966,2023-05-13,1|1|1|0|1|200039966|
PE,202301,50020096,35267,210100109,949,13,1287,1,INDIVIDUAL,INDIVIDUAL,1,360822,FIJO,360822,138,59.9,0,1,1,1,1,15,1,917,XXXXXXXXX,2022-12-17,1|1|1|0|1|XXXXXXXXX|
PE,202301,10961556,9194,200100334,2655,35,1495,1,INDIVIDUAL,INDIVIDUAL,2,362600,VARIABLE,362600,150,7.5,0,1,1,1,1,45,2,2546,P0292127008,2022-12-27,1|2|1|0|1|P0292127008|
PE,202309,50379884,18041,200091875,759,13,379,1,INDIVIDUAL,INDIVIDUAL,1,401189,FIJO,401189,72,41.9,0,1,1,1,1,300,1,711,200091875,2023-06-20,1|1|1|0|1|200091875|
PE,202306,45871533,180828,210098207,4033,45,1294,1,INDIVIDUAL,INDIVIDUAL,1,388047,FIJO,388047,1,34.9,0,1,1,1,1,201,1,3128,XXXXXXXXX,2023-04-10,1|1|1|0|1|XXXXXXXXX|
PE,202303,43985620,38177,200086432,1207,24,299,2,SET FIJO,SET,1,369995,FIJO,369995,8,29.45,0,1,1,1,1,411,1,1160,200056246,2023-01-31,2|1|1|0|1|200056246|
PE,202303,20541199,14665,200109794,1173,24,739,1,INDIVIDUAL,INDIVIDUAL,1,369958,FIJO,369958,4,1.9,0,1,1,1,1,71,4,1126,200109794,2023-02-13,1|1|1|0|1|200109794|
PE,202305,49389205,42263,200106449,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,19.9,0,1,1,1,1,27,1,772,P0210133000,2023-03-29,999|2|1|0|1|P0210133000|
PE,202305,10961556,42263,200106449,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,0,19.9,0,1,1,1,1,27,1,772,P0210133000,2023-03-29,999|2|1|0|1|P0210133000|
PE,202302,49389205,121847,210101987,2713,45,998,1,INDIVIDUAL,INDIVIDUAL,1,367452,FIJO,367452,1,59.9,0,1,1,1,1,201,1,2261,XXXXXXXXX,2023-01-20,1|1|1|0|1|XXXXXXXXX|
PE,202303,20541199,199878,200102118,4035,45,1463,993,993,OTRO,2,373074,VARIABLE,373074,1,11.98,0,1,1,5,1,422,1,3543,P0132053000,2023-02-13,993|2|1|0|1|P0132053000|
PE,202311,35545956,19157,200110337,1080,13,1302,1,INDIVIDUAL,INDIVIDUAL,2,410532,VARIABLE,410532,54,22.9,0,1,1,1,1,300,1,893,P0210085000,2023-07-17,1|2|1|0|1|P0210085000|
PE,202304,10961556,37519,210099769,785,13,1200,1,INDIVIDUAL,INDIVIDUAL,1,374478,FIJO,374478,81,49.9,0,1,1,1,1,5,1,730,XXXXXXXXX,2023-03-03,1|1|1|0|1|XXXXXXXXX|
PE,202301,49389205,3838,210097924,678,10,1366,1,INDIVIDUAL,INDIVIDUAL,2,360534,VARIABLE,360534,100,18.9,0,1,1,1,1,300,1,651,P0132051003,2022-12-30,1|2|1|0|1|P0132051003|
PE,202303,50180387,17839,200091709,721,10,454,1,INDIVIDUAL,INDIVIDUAL,1,369450,FIJO,369450,97,34.9,0,1,1,1,1,300,1,680,200091709,2023-02-10,1|1|1|0|1|200091709|
PE,202302,50180387,38762,400096760,266,4,1301,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,364904,FIJO,364904,251,0,1,0,1,1,1,57,6,253,XXXXXXXXX,2023-01-17,991|1|1|1|0|XXXXXXXXX|
PE,202302,50073300,7529,200085822,709,13,161,1,INDIVIDUAL,INDIVIDUAL,1,365370,FIJO,365370,25,69.9,0,1,1,1,1,300,1,682,200046830,2023-01-20,1|1|1|0|1|200046830|
PE,202305,50180387,40283,200113745,1201,4,1846,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,378880,FIJO,378880,212,0,1,1,1,1,1,92,6,766,XXXXXXXXX,2023-03-21,991|1|1|1|1|XXXXXXXXX|
PE,202306,45871533,42014,200108408,571,1,205,2,SET FIJO,SET,1,384055,FIJO,384055,666,13.3,0,0,1,1,1,425,1,172,200011773,2023-04-10,2|1|1|0|0|200011773|
PE,202302,49389205,6955,200097066,888,13,121,1,INDIVIDUAL,INDIVIDUAL,1,365549,FIJO,365549,129,29.9,0,1,1,1,1,303,1,861,200037125,2023-01-20,1|1|1|0|1|200037125|
PE,202306,50379884,40478,200105178,731,4,584,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,384235,FIJO,384235,226,0,1,0,1,1,1,50,1,327,200105178,2023-04-20,991|1|1|1|0|200105178|
PE,202302,50020096,2944,200105034,565,10,546,1,INDIVIDUAL,INDIVIDUAL,1,365216,FIJO,365216,61,19.9,0,1,1,1,1,300,1,540,200105034,2023-01-10,1|1|1|0|1|200105034|
PE,202301,10961556,36026,200095374,1147,24,171,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,1,361055,FIJO,361055,21,0,1,1,1,1,1,422,1,1106,200043493,2022-12-27,5|1|1|1|1|200043493|
PE,202303,50020096,10280,210095971,726,10,1461,1,INDIVIDUAL,INDIVIDUAL,2,369455,VARIABLE,369455,30,18.9,0,1,1,1,1,300,1,685,P0132051003,2023-01-31,1|2|1|0|1|P0132051003|
PE,202303,45871533,104760,200092744,3322,45,250,2,SET FIJO,SET,1,372200,FIJO,372200,1,23.97,0,0,1,1,1,201,1,2830,200041665,2023-02-09,2|1|1|0|0|200041665|
PE,202302,10961556,37529,200082674,1092,24,216,2,SET FIJO,SET,1,365782,FIJO,365782,18,9.95,0,0,1,1,1,425,1,1057,200056741,2023-01-20,2|1|1|0|0|200056741|
PE,202302,49946996,39694,200113245,1241,26,685,1,INDIVIDUAL,INDIVIDUAL,1,365951,FIJO,365951,0,0,1,1,1,1,1,77,4,1144,200113245,2023-01-24,1|1|1|1|1|200113245|
PE,202302,50073300,39694,200113245,1241,26,685,1,INDIVIDUAL,INDIVIDUAL,1,365951,FIJO,365951,0,0,1,1,1,1,1,77,4,1144,200113245,2023-01-20,1|1|1|1|1|200113245|
PE,202302,50020096,39694,200113245,1241,26,685,1,INDIVIDUAL,INDIVIDUAL,1,365951,FIJO,365951,0,0,1,1,1,1,1,77,4,1144,200113245,2023-01-10,1|1|1|1|1|200113245|
PE,202305,50020096,2914,200082688,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,143,21.9,0,1,1,1,1,300,1,772,200073712,2023-03-17,999|2|1|0|1|200073712|
PE,202307,50180387,4745,200106556,683,10,222,1,INDIVIDUAL,INDIVIDUAL,1,390467,FIJO,390467,34,23.9,0,1,1,1,1,300,1,645,200054026,2023-05-02,1|1|1|0|1|200054026|
PE,202302,50180387,10506,200103026,845,13,221,1,INDIVIDUAL,INDIVIDUAL,1,365506,FIJO,365506,120,28.9,0,1,1,1,1,301,1,818,200056759,2023-01-17,1|1|1|0|1|200056759|
PE,202302,43985620,2248,200113242,828,13,131,1,INDIVIDUAL,INDIVIDUAL,1,365489,FIJO,365489,108,24.9,0,1,1,1,1,300,1,801,200039963,2023-01-10,1|1|1|0|1|200039963|
PE,202301,50180387,35373,200094901,544,9,393,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,1,360394,FIJO,360394,34,20,0,1,1,1,1,332,1,522,200094901,2023-01-06,5|1|1|0|1|200094901|
PE,202309,35545956,37853,210102115,1152,24,488,3,SET VARIABLE,SET,2,401598,VARIABLE,401598,39,19.9,0,0,0,1,1,411,1,1095,P0132131001,2023-05-29,3|2|1|0|0|P0132131001|
