CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
48893864,200095464,CUIDADO PERSONAL,ESIKA,7.38,3/2/2023
47430550,200094066,FRAGANCIAS,CYZONE,25.9,3/2/2023
48346014,210102161,BIJOUTERIE,CYZONE,39.9,3/2/2023
48346014,200111301,MAQUILLAJE,LBEL,39,3/2/2023
49642350,200039855,FRAGANCIAS,CYZONE,24.34,3/2/2023
48346014,200086399,FRAGANCIAS,LBEL,11.98,3/2/2023
47257492,200082688,CUIDADO PERSONAL,ESIKA,13.3,3/2/2023
48346014,200083997,FRAGANCIAS,ESIKA,43.9,3/2/2023
48346014,210102072,PROMOCION USUARIOS,CYZONE,30,3/2/2023
45869830,200105222,TRATAMIENTO FACIAL,ESIKA,25.9,2/28/2023
49401760,200064341,CUIDADO PERSONAL,ESIKA,13.3,2/28/2023
49401760,200095931,FRAGANCIAS,ESIKA,49.9,2/28/2023
49588232,200102090,MAQUILLAJE,CYZONE,13.7,2/28/2023
33529260,210102085,PROMOCION USUARIOS,ESIKA,47.9,2/28/2023
50391108,210095421,BIJOUTERIE,ESIKA,49.9,2/28/2023
45869830,200109649,TRATAMIENTO CORPORAL,CYZONE,12.9,2/28/2023
33529260,210103644,VARIOS,CYZONE,21.9,2/28/2023
50391108,200036215,ACCESORIOS COSMETICOS,ESIKA,14.9,2/28/2023
50349691,200105011,FRAGANCIAS,CYZONE,35.9,2/28/2023
50349691,200109632,TRATAMIENTO CORPORAL,ESIKA,19.9,2/28/2023
33090625,200105130,MAQUILLAJE,LBEL,16.9,6/30/2023
50852121,200109890,MAQUILLAJE,CYZONE,11.5,6/30/2023
42567566,200084777,CUIDADO PERSONAL,CYZONE,15.9,6/30/2023
46289234,210103503,BIJOUTERIE,ESIKA,39.9,6/30/2023
50852121,200109890,MAQUILLAJE,CYZONE,11.5,6/30/2023
50860264,200113794,MAQUILLAJE,CYZONE,14.9,6/30/2023
41317310,200103027,CUIDADO PERSONAL,ESIKA,23.9,6/30/2023
42567566,210088016,PROMOCION USUARIOS,LBEL,34.9,6/30/2023
48297765,200108047,FRAGANCIAS,CYZONE,17.47,6/30/2023
47412552,200095374,CUIDADO PERSONAL,ESIKA,6.96,6/30/2023
42567566,210103140,LENTES,ESIKA,54.9,6/30/2023
47412552,200106346,FRAGANCIAS,ESIKA,26.61,6/30/2023
50409260,200106459,MAQUILLAJE,ESIKA,14.9,6/30/2023
48297765,200105125,CUIDADO PERSONAL,ESIKA,7.38,6/30/2023
47948835,200064341,CUIDADO PERSONAL,ESIKA,19.9,6/30/2023
42567566,200106836,MUESTRAS COSMETICOS,ESIKA,3.5,6/30/2023
47948835,200109890,MAQUILLAJE,CYZONE,25.9,6/30/2023
41317310,200105017,FRAGANCIAS,CYZONE,29.9,6/30/2023
33090625,200106456,MAQUILLAJE,ESIKA,14.9,6/30/2023
50432777,200095170,CUIDADO PERSONAL,ESIKA,7.38,6/27/2023
49740433,200102290,MAQUILLAJE,ESIKA,62.9,6/27/2023
33905173,200102097,MAQUILLAJE,CYZONE,14.9,6/27/2023
33905173,200089168,FRAGANCIAS,CYZONE,19.96,6/27/2023
11976964,200106441,MAQUILLAJE,ESIKA,14.9,6/27/2023
11976964,200102110,MAQUILLAJE,CYZONE,14.9,6/27/2023
48297765,200110122,CUIDADO PERSONAL,LBEL,19.9,2/27/2023
38304471,200090346,CUIDADO PERSONAL,ESIKA,23.9,3/3/2023
49968221,400095705,N/A,LBEL,3.3,3/3/2023
48341519,200083913,FRAGANCIAS,LBEL,29.9,3/3/2023
49864310,210100054,BIJOUTERIE,ESIKA,36.9,3/3/2023
48341519,200099047,FRAGANCIAS,ESIKA,10,3/3/2023
49968221,210102042,COMPLEMENTOS,CYZONE,26.9,3/3/2023
49864310,210094759,ACCESORIOS COSMETICOS,ESIKA,14.9,3/3/2023
42382701,200110346,MAQUILLAJE,ESIKA,21.9,3/3/2023
49968221,200084778,CUIDADO PERSONAL,CYZONE,20.9,3/3/2023
49728603,200107184,MAQUILLAJE,CYZONE,14.9,6/28/2023
50366901,200100408,TRATAMIENTO CORPORAL,ESIKA,22.9,6/28/2023
50680312,200105190,CUIDADO PERSONAL,ESIKA,7.38,6/28/2023
49728603,210102595,COMPLEMENTOS,CYZONE,44.9,6/28/2023
50680312,200106459,MAQUILLAJE,ESIKA,14.9,6/28/2023
50680312,200095382,CUIDADO PERSONAL,ESIKA,7.38,6/28/2023
49566263,200102282,MAQUILLAJE,ESIKA,22.9,7/4/2023
50843157,200111180,FRAGANCIAS,CYZONE,37.9,7/4/2023
49588232,200102089,MAQUILLAJE,CYZONE,14.9,7/4/2023
46779789,200086432,FRAGANCIAS,ESIKA,49.9,7/4/2023
46779789,210095652,MAQUILLAJE,CYZONE,19.9,7/4/2023
49566263,200107078,MAQUILLAJE,ESIKA,42.9,7/4/2023
3441296,200107183,MAQUILLAJE,CYZONE,14.9,7/4/2023
50438384,200082678,FRAGANCIAS,ESIKA,22.9,7/4/2023
49588232,210097037,MAQUILLAJE,CYZONE,19.9,7/4/2023
50843157,200091709,FRAGANCIAS,CYZONE,32.9,7/4/2023
50438384,200094066,FRAGANCIAS,CYZONE,10,7/4/2023
50438384,200109890,MAQUILLAJE,CYZONE,11.5,7/4/2023
50837122,200115941,VARIOS,GENERICA,59.9,7/4/2023
50476650,200106575,MAQUILLAJE,CYZONE,9.2,7/4/2023
49961014,200095465,CUIDADO PERSONAL,ESIKA,7.38,6/9/2023
30803868,210101851,PROMOCION USUARIOS,CYZONE,0.82,6/9/2023
46779789,200102433,FRAGANCIAS,ESIKA,28.46,6/9/2023
49740433,200102045,FRAGANCIAS,ESIKA,52.37,6/9/2023
30803868,200095162,CUIDADO PERSONAL,ESIKA,5.1,6/9/2023
49961014,210098463,MAQUILLAJE,CYZONE,19.9,6/9/2023
49740433,200106346,FRAGANCIAS,ESIKA,31.82,6/9/2023
49961014,210098530,MAQUILLAJE,CYZONE,19.9,6/9/2023
47412552,200103020,CUIDADO PERSONAL,ESIKA,12.31,6/9/2023
45494314,210102638,BIJOUTERIE,ESIKA,49.9,6/9/2023
49961014,200106290,FRAGANCIAS,ESIKA,73.9,6/9/2023
47412552,200086566,CUIDADO PERSONAL,ESIKA,24.9,6/9/2023
48341519,200082687,CUIDADO PERSONAL,ESIKA,14.1,6/9/2023
50432777,200094941,FRAGANCIAS,CYZONE,26.9,6/9/2023
47412552,200092742,FRAGANCIAS,CYZONE,32.9,6/9/2023
50432777,210101490,PROMOCION USUARIOS,LBEL,46,6/9/2023
48341519,200105188,CUIDADO PERSONAL,ESIKA,7.38,6/9/2023
49961014,200105188,CUIDADO PERSONAL,ESIKA,7.38,6/9/2023
12221789,200103026,CUIDADO PERSONAL,ESIKA,18.9,6/9/2023
30803868,200095158,CUIDADO PERSONAL,ESIKA,5.1,6/9/2023
50462889,200092792,MAQUILLAJE,LBEL,12,5/3/2023
49086741,200095465,CUIDADO PERSONAL,ESIKA,7.38,5/3/2023
49703155,210097030,CUIDADO PERSONAL,LBEL,24.9,5/3/2023
50368645,200106595,MAQUILLAJE,CYZONE,16.9,5/3/2023
50310043,200105011,FRAGANCIAS,CYZONE,35.9,5/3/2023
50368645,210102587,COMPLEMENTOS,CYZONE,62.9,5/3/2023
50172864,200092913,MAQUILLAJE,LBEL,26,5/3/2023
50172864,210103548,BIJOUTERIE,ESIKA,39.9,5/3/2023
50034054,200101110,TRATAMIENTO FACIAL,LBEL,57,5/3/2023
50462889,200088032,MAQUILLAJE,LBEL,47,5/3/2023
50172864,210097171,BIJOUTERIE,ESIKA,54.9,5/3/2023
49086741,200105011,FRAGANCIAS,CYZONE,35.9,5/3/2023
50368645,200108728,TRATAMIENTO CORPORAL,LBEL,9,5/3/2023
49703155,210098701,COMPLEMENTOS,CYZONE,22.9,5/3/2023
50172864,210100495,MAQUILLAJE,CYZONE,12.9,5/3/2023
50034054,200103027,CUIDADO PERSONAL,ESIKA,20.9,5/3/2023
50462889,210101851,PROMOCION USUARIOS,CYZONE,2.27,5/3/2023
50462889,210095994,MAQUILLAJE,ESIKA,18.9,5/3/2023
48177719,200107883,CUIDADO PERSONAL,CYZONE,4.9,5/23/2023
46779789,200095517,CUIDADO PERSONAL,ESIKA,19.9,5/23/2023
33529260,200102111,MAQUILLAJE,CYZONE,18.95,5/23/2023
33529260,200087949,MUESTRAS COSMETICOS,ESIKA,2.6,5/23/2023
50697932,200095465,CUIDADO PERSONAL,ESIKA,5.67,5/23/2023
50697932,200108408,FRAGANCIAS,ESIKA,28.33,5/23/2023
45869830,200104937,CUIDADO PERSONAL,ESIKA,20.9,5/23/2023
33529260,210096235,MAQUILLAJE,ESIKA,18.9,5/23/2023
50349691,200110962,MAQUILLAJE,LBEL,32,5/23/2023
50349691,200105208,TRATAMIENTO CORPORAL,LBEL,12.9,5/23/2023
30803868,200089508,TRATAMIENTO CORPORAL,ESIKA,24.9,5/23/2023
46779789,200094941,FRAGANCIAS,CYZONE,25.9,5/23/2023
33529260,200095464,CUIDADO PERSONAL,ESIKA,7.38,5/23/2023
48177719,200103028,CUIDADO PERSONAL,ESIKA,7.98,5/23/2023
33529260,200108160,FRAGANCIAS,LBEL,19.95,5/23/2023
50147800,200110157,FRAGANCIAS,ESIKA,90,3/1/2023
36649356,200109169,MAQUILLAJE,CYZONE,19.96,3/1/2023
50368645,210104344,BIJOUTERIE,ESIKA,44.9,3/1/2023
44661489,210099254,BIJOUTERIE,ESIKA,34.9,3/1/2023
40307516,200106461,MAQUILLAJE,ESIKA,10,3/1/2023
36649356,200097066,CUIDADO PERSONAL,ESIKA,30.9,3/1/2023
40307516,200098673,FRAGANCIAS,ESIKA,49.9,3/1/2023
49397003,200106446,MAQUILLAJE,ESIKA,19.9,3/1/2023
40307516,200105017,FRAGANCIAS,CYZONE,23.36,3/1/2023
36649356,200082688,CUIDADO PERSONAL,ESIKA,21.9,3/1/2023
40307516,210097089,CUIDADO PERSONAL,LBEL,12.9,3/1/2023
49086741,200107349,MAQUILLAJE,CYZONE,13.9,3/1/2023
36649356,200089990,MAQUILLAJE,CYZONE,14.5,3/1/2023
40307516,200112474,TRATAMIENTO CORPORAL,LBEL,36.35,3/1/2023
36649356,200082674,FRAGANCIAS,ESIKA,22.9,3/1/2023
49794401,200105355,TRATAMIENTO FACIAL,ESIKA,16.9,3/1/2023
50545385,200097067,CUIDADO PERSONAL,ESIKA,30.9,9/8/2023
50462889,210095971,MAQUILLAJE,CYZONE,14.9,9/8/2023
47499070,200112527,MAQUILLAJE,ESIKA,16.6,9/8/2023
50462889,210095993,MAQUILLAJE,ESIKA,18.9,9/8/2023
47499070,200093883,FRAGANCIAS,ESIKA,27.14,9/8/2023
44196425,200090452,FRAGANCIAS,ESIKA,39.9,9/8/2023
47499070,200108807,CUIDADO PERSONAL,ESIKA,5.1,9/8/2023
23240475,200115941,VARIOS,GENERICA,59.9,9/8/2023
50680312,200100053,MAQUILLAJE,ESIKA,51.9,6/28/2023
50366901,200094162,MUESTRAS COSMETICOS,CYZONE,1.9,6/28/2023
33777957,200087691,TRATAMIENTO CORPORAL,ESIKA,44.9,6/28/2023
33777957,200089508,TRATAMIENTO CORPORAL,ESIKA,17.45,6/28/2023
49728603,200103027,CUIDADO PERSONAL,ESIKA,23.9,6/28/2023
49728603,200107183,MAQUILLAJE,CYZONE,14.9,6/28/2023
42382701,200112594,MAQUILLAJE,ESIKA,24.9,5/25/2023
47430550,200110368,MAQUILLAJE,CYZONE,23.9,5/25/2023
49401760,200102102,MAQUILLAJE,CYZONE,10.75,5/25/2023
47430550,210097030,CUIDADO PERSONAL,LBEL,9.95,5/25/2023
49401760,200064341,CUIDADO PERSONAL,ESIKA,13.9,5/25/2023
49703155,210097513,MAQUILLAJE,CYZONE,23.9,5/25/2023
42382701,200090452,FRAGANCIAS,ESIKA,29.97,5/25/2023
50639266,200102089,MAQUILLAJE,CYZONE,18.95,5/25/2023
49401760,200091269,CUIDADO PERSONAL,LBEL,42,5/25/2023
49401760,200102550,MAQUILLAJE,LBEL,40.26,5/25/2023
45325695,210103498,BIJOUTERIE,ESIKA,49.9,5/25/2023
49401760,200110088,CUIDADO PERSONAL,LBEL,17.95,5/25/2023
49703155,200106573,MAQUILLAJE,CYZONE,12.9,5/25/2023
49401760,200107363,MAQUILLAJE,CYZONE,13.9,5/25/2023
50437760,200084840,TRATAMIENTO CORPORAL,ESIKA,25.9,5/25/2023
39625989,200091727,FRAGANCIAS,ESIKA,45.46,8/8/2023
33905173,200087251,MAQUILLAJE,CYZONE,21.9,8/8/2023
33905173,200090337,CUIDADO PERSONAL,ESIKA,24.9,8/8/2023
11976964,200090346,CUIDADO PERSONAL,ESIKA,24.9,8/8/2023
50015882,200111391,CUIDADO PERSONAL,CYZONE,15.9,8/8/2023
39625989,200106494,MAQUILLAJE,ESIKA,10.9,8/8/2023
11976964,200097067,CUIDADO PERSONAL,ESIKA,30.9,8/8/2023
11976964,200103449,CUIDADO PERSONAL,CYZONE,7.38,8/8/2023
50935558,200091709,FRAGANCIAS,CYZONE,37.9,8/8/2023
11976964,210097030,CUIDADO PERSONAL,LBEL,12.3,8/8/2023
33905173,210102496,PROMOCION USUARIOS,ESIKA,39.9,8/8/2023
50935558,200115941,VARIOS,GENERICA,59.9,8/8/2023
11976964,200103450,CUIDADO PERSONAL,CYZONE,7.38,8/8/2023
49754906,200107144,MAQUILLAJE,CYZONE,16.9,8/8/2023
49754906,200110122,CUIDADO PERSONAL,LBEL,17.95,9/13/2023
12221789,200113201,MAQUILLAJE,LBEL,14.97,9/13/2023
50697932,210102071,HOGAR,CYZONE,34.9,9/13/2023
50697932,200111134,MAQUILLAJE,CYZONE,16.9,9/13/2023
50935558,200108674,CUIDADO PERSONAL,ESIKA,7.38,9/13/2023
50935558,200108807,CUIDADO PERSONAL,ESIKA,7.38,9/13/2023
50935558,200107368,MAQUILLAJE,CYZONE,11.9,9/13/2023
48346014,200098673,FRAGANCIAS,ESIKA,24.98,8/11/2023
47948835,210100496,MAQUILLAJE,CYZONE,8.95,8/11/2023
50860264,210102070,HOGAR,CYZONE,42.9,8/11/2023
47430550,210104015,COMPLEMENTOS,CYZONE,24.9,8/11/2023
47948835,200103028,CUIDADO PERSONAL,ESIKA,14.9,8/11/2023
49961014,210092693,MAQUILLAJE,LBEL,32,8/11/2023
48346014,210103176,BIJOUTERIE,ESIKA,18.9,8/11/2023
49103301,200095374,CUIDADO PERSONAL,ESIKA,8.71,8/11/2023
50860264,210102546,BIJOUTERIE,CYZONE,49.9,8/11/2023
49103301,200103025,CUIDADO PERSONAL,ESIKA,29.9,8/11/2023
49961014,200102430,FRAGANCIAS,ESIKA,16.63,8/11/2023
50432777,200086432,FRAGANCIAS,ESIKA,49.9,6/27/2023
49740433,200106447,MAQUILLAJE,ESIKA,14.9,6/27/2023
33905173,200084778,CUIDADO PERSONAL,CYZONE,15.9,6/27/2023
50795365,200107850,TRATAMIENTO FACIAL,LBEL,98,6/27/2023
50496473,200090133,MUESTRAS COSMETICOS,LBEL,1.5,7/7/2023
50491358,210090126,BIJOUTERIE,ESIKA,49.9,7/7/2023
49703155,200082678,FRAGANCIAS,ESIKA,22.9,7/7/2023
49703155,210095652,MAQUILLAJE,CYZONE,19.9,7/7/2023
50496473,200090352,TRATAMIENTO CORPORAL,ESIKA,34.9,7/7/2023
50291766,210102540,BIJOUTERIE,CYZONE,19.9,7/7/2023
48433154,200105008,FRAGANCIAS,CYZONE,26.53,7/7/2023
50491358,200106452,MAQUILLAJE,ESIKA,14.9,7/7/2023
49703155,200109890,MAQUILLAJE,CYZONE,18.9,7/7/2023
48433154,210086712,CUIDADO PERSONAL,ESIKA,18.53,7/7/2023
50437760,210102591,COMPLEMENTOS,CYZONE,39.9,7/7/2023
48433154,200105130,MAQUILLAJE,LBEL,16.9,7/7/2023
50437760,200108807,CUIDADO PERSONAL,ESIKA,8.9,7/7/2023
48433154,200105017,FRAGANCIAS,CYZONE,19.99,7/7/2023
51129296,200105011,FRAGANCIAS,CYZONE,24.9,9/22/2023
39061287,200111301,MAQUILLAJE,LBEL,30,9/22/2023
36649356,200097947,FRAGANCIAS,CYZONE,39.9,9/22/2023
47430550,200107429,MAQUILLAJE,CYZONE,28.9,9/22/2023
49103301,200110345,MAQUILLAJE,ESIKA,19.9,9/22/2023
47430550,200114940,FRAGANCIAS,ESIKA,34.9,9/22/2023
50955184,200064341,CUIDADO PERSONAL,ESIKA,17.45,9/22/2023
36649356,200108671,FRAGANCIAS,ESIKA,52.9,9/22/2023
47430550,200114784,TRATAMIENTO FACIAL,CYZONE,13.08,9/22/2023
41317310,200112306,MAQUILLAJE,CYZONE,11.21,9/1/2023
47948835,200105008,FRAGANCIAS,CYZONE,27.61,9/1/2023
41317310,210103950,COMPLEMENTOS,CYZONE,49.9,9/1/2023
50773094,210095971,MAQUILLAJE,CYZONE,25.9,9/1/2023
50773094,210095973,MAQUILLAJE,CYZONE,8.9,9/1/2023
50773094,200105219,TRATAMIENTO FACIAL,ESIKA,28.9,9/1/2023
47948835,200091727,FRAGANCIAS,ESIKA,30.3,9/1/2023
46016947,200105195,CUIDADO PERSONAL,ESIKA,7.38,9/1/2023
47948835,200114090,MAQUILLAJE,ESIKA,22.9,9/1/2023
49103301,200095826,FRAGANCIAS,LBEL,75.6,9/1/2023
47948835,200095426,CUIDADO PERSONAL,CYZONE,4.99,9/1/2023
50773094,200095930,CUIDADO PERSONAL,ESIKA,24.9,9/1/2023
50368645,200098788,TRATAMIENTO FACIAL,LBEL,19.9,9/6/2023
47430550,200111130,FRAGANCIAS,ESIKA,44.02,9/6/2023
50368645,210100409,CUIDADO PERSONAL,LBEL,20,9/6/2023
45325695,210103944,COMPLEMENTOS,CYZONE,42.9,9/6/2023
50368645,200110346,MAQUILLAJE,ESIKA,10.7,9/6/2023
50955184,210104383,COMPLEMENTOS,CYZONE,39.9,9/6/2023
47430550,210102020,COMPLEMENTOS,CYZONE,79.9,9/6/2023
34216002,210103956,COMPLEMENTOS,CYZONE,54.9,9/6/2023
45325695,200100838,FRAGANCIAS,ESIKA,84.9,9/6/2023
50955184,200105217,TRATAMIENTO FACIAL,ESIKA,27.45,9/6/2023
47430550,200094066,FRAGANCIAS,CYZONE,22.9,9/6/2023
47430550,200109874,FRAGANCIAS,CYZONE,31.9,9/6/2023
34216002,210095971,MAQUILLAJE,CYZONE,14.9,9/6/2023
45325695,210095971,MAQUILLAJE,CYZONE,25.9,9/6/2023
50015882,200090346,CUIDADO PERSONAL,ESIKA,24.9,9/12/2023
42759880,200110336,MAQUILLAJE,ESIKA,19.9,9/12/2023
42759880,200108671,FRAGANCIAS,ESIKA,52.9,9/12/2023
48765629,210098481,MAQUILLAJE,ESIKA,36.9,9/12/2023
50015882,200090337,CUIDADO PERSONAL,ESIKA,24.9,9/12/2023
42759880,200102045,FRAGANCIAS,ESIKA,42.14,9/12/2023
48765629,200113791,MAQUILLAJE,CYZONE,11.39,9/12/2023
48765629,200108908,CUIDADO PERSONAL,CYZONE,16.9,9/12/2023
42759880,200099047,FRAGANCIAS,ESIKA,29.9,9/12/2023
42759880,200106161,TRATAMIENTO CORPORAL,CYZONE,10.97,9/12/2023
48765629,200107373,MAQUILLAJE,CYZONE,11.9,9/12/2023
46289234,210092742,MAQUILLAJE,ESIKA,34.9,8/14/2023
50852121,200111162,FRAGANCIAS,CYZONE,20.7,8/14/2023
49588232,200111130,FRAGANCIAS,ESIKA,39.9,8/14/2023
44196425,200102064,MAQUILLAJE,CYZONE,41.9,8/14/2023
49588232,200105017,FRAGANCIAS,CYZONE,13.99,8/14/2023
50852121,200098673,FRAGANCIAS,ESIKA,24.95,8/14/2023
50852121,200098673,FRAGANCIAS,ESIKA,24.95,8/14/2023
35591273,200091875,MAQUILLAJE,ESIKA,51.9,8/14/2023
35591273,200111352,FRAGANCIAS,ESIKA,74.9,8/14/2023
33090625,210100847,LENTES,ESIKA,49.9,8/14/2023
44196425,200095374,CUIDADO PERSONAL,ESIKA,6.03,8/14/2023
50507157,200105655,CUIDADO PERSONAL,ESIKA,21.9,8/14/2023
50507157,200109166,MAQUILLAJE,CYZONE,24.9,8/14/2023
50507157,200101573,MAQUILLAJE,ESIKA,16.9,8/14/2023
42670251,200106852,FRAGANCIAS,LBEL,24.95,8/14/2023
42670251,200106852,FRAGANCIAS,LBEL,24.95,8/14/2023
49588232,200088036,MAQUILLAJE,LBEL,39,8/14/2023
33090625,200072913,FRAGANCIAS,ESIKA,14.97,8/14/2023
42670251,210100074,BIJOUTERIE,ESIKA,39.9,8/14/2023
49588232,200098673,FRAGANCIAS,ESIKA,24.95,8/14/2023
49588232,200098673,FRAGANCIAS,ESIKA,24.95,8/14/2023
50852121,200105017,FRAGANCIAS,CYZONE,13.99,8/14/2023
50680312,210099425,MAQUILLAJE,CYZONE,28.9,9/21/2023
45325695,200108408,FRAGANCIAS,ESIKA,29.97,9/21/2023
39523851,210097922,MAQUILLAJE,CYZONE,14.9,9/21/2023
39523851,210101561,BIJOUTERIE,ESIKA,34.9,9/21/2023
50680312,200072913,FRAGANCIAS,ESIKA,13.3,9/21/2023
50680312,200085860,CUIDADO PERSONAL,ESIKA,13.3,9/21/2023
49728603,200105017,FRAGANCIAS,CYZONE,21.9,9/14/2023
49728603,200105011,FRAGANCIAS,CYZONE,23.9,9/14/2023
49728603,200106312,FRAGANCIAS,ESIKA,23.27,9/14/2023
45494314,210103935,COMPLEMENTOS,CYZONE,34.9,9/14/2023
41317310,200095162,CUIDADO PERSONAL,ESIKA,7.38,9/14/2023
41317310,200106356,FRAGANCIAS,CYZONE,52.9,9/14/2023
44045680,210086462,CUIDADO PERSONAL,ESIKA,23.9,9/14/2023
41317310,200108160,FRAGANCIAS,LBEL,24.95,9/14/2023
49728603,200106440,MAQUILLAJE,ESIKA,17.84,9/14/2023
44045680,210104114,BIJOUTERIE,ESIKA,54.9,9/14/2023
44045680,210104113,BIJOUTERIE,ESIKA,79.9,9/14/2023
41317310,200109873,FRAGANCIAS,CYZONE,23.9,9/14/2023
49877986,200108768,CUIDADO PERSONAL,ESIKA,27.9,9/25/2023
48297765,200113615,FRAGANCIAS,LBEL,24.95,10/4/2023
49728603,200103717,MAQUILLAJE,ESIKA,24.9,10/4/2023
48297765,200114550,TRATAMIENTO FACIAL,CYZONE,26.9,10/4/2023
48297765,210103931,COMPLEMENTOS,CYZONE,39.9,10/4/2023
45494314,200095170,CUIDADO PERSONAL,ESIKA,5.1,10/4/2023
48297765,200108408,FRAGANCIAS,ESIKA,27.3,10/4/2023
48297765,200102430,FRAGANCIAS,ESIKA,24.95,10/4/2023
48297765,200113955,MAQUILLAJE,ESIKA,42.9,10/4/2023
48297765,200100855,TRATAMIENTO FACIAL,CYZONE,24.9,10/4/2023
48297765,200107186,MAQUILLAJE,CYZONE,21.9,10/4/2023
48297765,200113950,TRATAMIENTO FACIAL,CYZONE,26.9,10/4/2023
49728603,200103025,CUIDADO PERSONAL,ESIKA,29.9,10/4/2023
49728603,200115515,TRATAMIENTO FACIAL,CYZONE,15.9,10/4/2023
48297765,200111135,MAQUILLAJE,CYZONE,16.9,10/4/2023
49728603,200106556,MAQUILLAJE,CYZONE,18.9,10/4/2023
49728603,210104137,BIJOUTERIE,ESIKA,39.9,10/4/2023
45869830,200095426,CUIDADO PERSONAL,CYZONE,9.9,10/11/2023
50692213,210102550,BIJOUTERIE,CYZONE,44.9,10/11/2023
50692213,200091727,FRAGANCIAS,ESIKA,54.9,10/11/2023
49401760,200106295,FRAGANCIAS,ESIKA,39.9,10/11/2023
23240475,200090337,CUIDADO PERSONAL,ESIKA,19.9,10/11/2023
23240475,200083920,FRAGANCIAS,LBEL,23.28,10/11/2023
49401760,200107850,TRATAMIENTO FACIAL,LBEL,39.9,10/11/2023
45869830,200103720,MAQUILLAJE,ESIKA,24.9,10/11/2023
45869830,200093884,FRAGANCIAS,ESIKA,27.14,10/11/2023
45869830,200115589,TRATAMIENTO FACIAL,ESIKA,26.59,10/11/2023
49401760,200112304,FRAGANCIAS,ESIKA,44.9,10/11/2023
49401760,200115062,TRATAMIENTO FACIAL,LBEL,5,10/11/2023
50368645,200111320,MUESTRAS COSMETICOS,LBEL,1.9,10/11/2023
50692213,200108408,FRAGANCIAS,ESIKA,25.8,10/11/2023
49588232,200082674,FRAGANCIAS,ESIKA,9.95,10/11/2023
23240475,200103394,MAQUILLAJE,ESIKA,24.9,10/11/2023
49961014,200112296,MAQUILLAJE,CYZONE,11.5,10/5/2023
33999992,200090337,CUIDADO PERSONAL,ESIKA,18.3,10/5/2023
50507157,200103354,MAQUILLAJE,ESIKA,14.9,10/5/2023
44045680,210104210,BIJOUTERIE,ESIKA,34.9,10/5/2023
50507157,200106604,MAQUILLAJE,CYZONE,18.9,10/5/2023
50860264,200105041,FRAGANCIAS,ESIKA,38.74,10/5/2023
49961014,200111132,MAQUILLAJE,CYZONE,16.9,10/5/2023
50507157,200095382,CUIDADO PERSONAL,ESIKA,7.6,10/5/2023
49961014,200111393,CUIDADO PERSONAL,CYZONE,15.9,10/5/2023
49961014,200105983,MAQUILLAJE,LBEL,19.5,10/5/2023
44045680,210095368,BIJOUTERIE,ESIKA,49.9,10/5/2023
50507157,200106360,FRAGANCIAS,CYZONE,19.95,10/5/2023
49961014,200109612,MAQUILLAJE,CYZONE,20.9,10/5/2023
46114531,200115589,TRATAMIENTO FACIAL,ESIKA,26.59,10/9/2023
47880688,200084882,FRAGANCIAS,LBEL,69.9,10/30/2023
47880688,210103934,COMPLEMENTOS,CYZONE,34.9,10/30/2023
50941108,200105207,FRAGANCIAS,LBEL,41.98,10/30/2023
47880688,210102376,BIJOUTERIE,ESIKA,49.9,10/30/2023
50941108,200106290,FRAGANCIAS,ESIKA,29.9,10/30/2023
47948835,200097947,FRAGANCIAS,CYZONE,30,10/26/2023
50852121,200112480,MAQUILLAJE,ESIKA,12.9,10/26/2023
47412552,200105011,FRAGANCIAS,CYZONE,25,10/26/2023
47412552,200113950,TRATAMIENTO FACIAL,CYZONE,20.9,10/26/2023
47412552,200089507,FRAGANCIAS,ESIKA,40,10/26/2023
47948835,200103450,CUIDADO PERSONAL,CYZONE,7.38,10/26/2023
50967689,200082688,CUIDADO PERSONAL,ESIKA,19.9,10/26/2023
47412552,200112357,CUIDADO PERSONAL,ESIKA,32.45,10/26/2023
47412552,200095159,CUIDADO PERSONAL,ESIKA,5,10/26/2023
50967689,210103587,BIJOUTERIE,ESIKA,59.9,10/26/2023
50366901,200095374,CUIDADO PERSONAL,ESIKA,6.03,10/16/2023
48346014,200064310,FRAGANCIAS,ESIKA,12.3,10/16/2023
36649356,210103936,COMPLEMENTOS,CYZONE,42.9,10/16/2023
49103301,210101985,COMPLEMENTOS,CYZONE,64.9,10/16/2023
48346014,210103941,COMPLEMENTOS,CYZONE,24.9,10/16/2023
51181794,200103028,CUIDADO PERSONAL,ESIKA,18.9,10/16/2023
46016947,200064310,FRAGANCIAS,ESIKA,9.95,10/16/2023
46016947,200085860,CUIDADO PERSONAL,ESIKA,9.95,10/16/2023
49877986,200113464,FRAGANCIAS,CYZONE,16.6,10/16/2023
49877986,200096219,TRATAMIENTO CORPORAL,ESIKA,9.95,10/16/2023
49877986,200112361,CUIDADO PERSONAL,ESIKA,25.9,10/16/2023
51181794,200108752,CUIDADO PERSONAL,ESIKA,22.9,10/16/2023
49877986,210086462,CUIDADO PERSONAL,ESIKA,23.9,10/16/2023
49877986,200103354,MAQUILLAJE,ESIKA,14.9,10/16/2023
49877986,200096218,TRATAMIENTO CORPORAL,ESIKA,20.9,10/16/2023
33999992,200103964,TRATAMIENTO CORPORAL,LBEL,47,11/3/2023
