CODEBELISTA,ANIOCAMPANA,CODPAIS,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
051062388,202315,PE,210103952,COMPLEMENTOS,CYZONE,46.90000,2023-09-26
051062388,202315,PE,200103450,CUIDADO PERSONAL,CYZONE,9.90000,2023-09-26
051062388,202315,PE,200113211,MAQUILLAJE,LBEL,24.00000,2023-09-26
038877127,202311,PE,200103022,CUIDADO PERSONAL,ESIKA,12.07000,2023-07-14
001058614,202313,PE,200112748,MAQUILLAJE,ESIKA,20.90000,2023-09-16
050760081,202313,PE,200039855,FRAGANCIAS,CYZONE,19.90000,2023-09-02
050892824,202311,PE,200105655,CUIDADO PERSONAL,ESIKA,24.90000,2023-07-25
033417594,202313,PE,200105008,FRAGANCIAS,CYZONE,22.49000,2023-09-16
028586248,202313,PE,200064310,FRAGANCIAS,ESIKA,12.30000,2023-09-16
039211424,202311,PE,200103448,CUIDADO PERSONAL,ESIKA,7.38000,2023-07-18
050738140,202314,PE,200105188,CUIDADO PERSONAL,ESIKA,5.09000,2023-09-18
050804631,202314,PE,200108807,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-18
035532791,202314,PE,200107445,MAQUILLAJE,CYZONE,28.90000,2023-09-18
035532791,202314,PE,200106494,MAQUILLAJE,ESIKA,8.50000,2023-09-18
050875911,202314,PE,200105017,FRAGANCIAS,CYZONE,21.90000,2023-09-18
050875911,202314,PE,210102155,BIJOUTERIE,CYZONE,26.90000,2023-09-18
050804631,202314,PE,210097923,MAQUILLAJE,CYZONE,14.90000,2023-09-18
047886023,202314,PE,210096241,MAQUILLAJE,ESIKA,16.90000,2023-09-18
049454635,202313,PE,200106450,MAQUILLAJE,ESIKA,29.90000,2023-09-16
051170474,202313,PE,200111234,TRATAMIENTO FACIAL,ESIKA,24.90000,2023-09-14
020716460,202313,PE,200105070,MAQUILLAJE,LBEL,51.00000,2023-08-31
049652879,202314,PE,200039855,FRAGANCIAS,CYZONE,47.88000,2023-09-18
043127462,202314,PE,200112308,MAQUILLAJE,CYZONE,9.90000,2023-09-09
032260225,202314,PE,200110341,MAQUILLAJE,ESIKA,19.90000,2023-09-13
035266194,202314,PE,200105011,FRAGANCIAS,CYZONE,24.52000,2023-09-14
050070492,202314,PE,200108048,FRAGANCIAS,CYZONE,22.90000,2023-09-18
048524060,202314,PE,210095971,MAQUILLAJE,CYZONE,14.90000,2023-09-18
050058565,202314,PE,200095162,CUIDADO PERSONAL,ESIKA,5.10000,2023-09-18
048199364,202314,PE,200103921,MAQUILLAJE,CYZONE,11.50000,2023-09-18
050608859,202314,PE,200097947,FRAGANCIAS,CYZONE,39.90000,2023-09-18
050804631,202314,PE,210104373,BIJOUTERIE,ESIKA,59.90000,2023-09-18
028586248,202313,PE,200082687,CUIDADO PERSONAL,ESIKA,12.30000,2023-09-16
048742556,202314,PE,200111179,CUIDADO PERSONAL,CYZONE,11.90000,2023-09-14
051064518,202314,PE,210104201,BIJOUTERIE,ESIKA,44.90000,2023-09-18
050262642,202314,PE,200095465,CUIDADO PERSONAL,ESIKA,11.90000,2023-09-09
050738140,202314,PE,200109873,FRAGANCIAS,CYZONE,23.90000,2023-09-18
045677958,202314,PE,210103957,COMPLEMENTOS,CYZONE,49.90000,2023-09-18
048524060,202314,PE,210103636,COMPLEMENTOS,CYZONE,59.90000,2023-09-18
050980138,202314,PE,200111162,FRAGANCIAS,CYZONE,42.90000,2023-09-18
051124677,202314,PE,200040880,FRAGANCIAS,ESIKA,46.76000,2023-09-19
045852504,202310,PE,200105130,MAQUILLAJE,LBEL,16.90000,2023-07-03
047206723,202310,PE,200095159,CUIDADO PERSONAL,ESIKA,7.38000,2023-07-05
042592676,202310,PE,200090452,FRAGANCIAS,ESIKA,61.90000,2023-07-05
047909929,202312,PE,210104036,COMPLEMENTOS,CYZONE,84.90000,2023-08-25
031964539,202311,PE,200105041,FRAGANCIAS,ESIKA,19.90000,2023-07-31
041932082,202311,PE,210102589,COMPLEMENTOS,CYZONE,54.90000,2023-07-31
046182987,202311,PE,210102618,COMPLEMENTOS,CYZONE,69.90000,2023-07-31
050315177,202311,PE,210103128,RELOJES,ESIKA,94.90000,2023-07-31
047095131,202311,PE,200114037,TRATAMIENTO FACIAL,LBEL,24.95000,2023-07-31
046875338,202311,PE,200105011,FRAGANCIAS,CYZONE,25.00000,2023-07-14
050464970,202311,PE,200113793,MAQUILLAJE,CYZONE,10.81000,2023-07-14
041072342,202311,PE,200064341,CUIDADO PERSONAL,ESIKA,13.90000,2023-07-31
044226634,202312,PE,210097030,CUIDADO PERSONAL,LBEL,12.30000,2023-08-26
050931404,202312,PE,200089989,MAQUILLAJE,CYZONE,14.50000,2023-08-09
050122395,202312,PE,210101989,COMPLEMENTOS,CYZONE,86.90000,2023-07-31
049454635,202312,PE,210104015,COMPLEMENTOS,CYZONE,24.90000,2023-08-26
047559529,202312,PE,200103917,MAQUILLAJE,CYZONE,16.63000,2023-08-09
020328576,202312,PE,200098673,FRAGANCIAS,ESIKA,24.95000,2023-08-09
045102807,202312,PE,200083902,FRAGANCIAS,ESIKA,29.90000,2023-08-26
045102807,202312,PE,200082678,FRAGANCIAS,ESIKA,11.50000,2023-08-26
050931404,202312,PE,200088133,FRAGANCIAS,ESIKA,47.90000,2023-08-09
043452398,202312,PE,200095465,CUIDADO PERSONAL,ESIKA,7.38000,2023-08-19
038513095,202312,PE,200108807,CUIDADO PERSONAL,ESIKA,5.10000,2023-08-09
046993284,202312,PE,200103450,CUIDADO PERSONAL,CYZONE,4.99000,2023-08-09
050239810,202312,PE,200095464,CUIDADO PERSONAL,ESIKA,8.21000,2023-08-24
050058565,202312,PE,200064310,FRAGANCIAS,ESIKA,11.50000,2023-08-09
050092682,202312,PE,200102282,MAQUILLAJE,ESIKA,16.90000,2023-08-26
045761673,202312,PE,200107324,TRATAMIENTO FACIAL,CYZONE,21.90000,2023-08-09
045933954,202312,PE,200089488,TRATAMIENTO CORPORAL,ESIKA,26.60000,2023-08-25
050836045,202312,PE,200097947,FRAGANCIAS,CYZONE,39.90000,2023-08-09
050760065,202313,PE,200094217,FRAGANCIAS,ESIKA,97.34000,2023-08-29
050836045,202312,PE,200089987,MAQUILLAJE,CYZONE,14.50000,2023-08-09
033266022,202312,PE,200111319,FRAGANCIAS,LBEL,50.14000,2023-08-09
050365557,202311,PE,200098704,CUIDADO PERSONAL,ESIKA,10.90000,2023-07-31
050908151,202312,PE,200106852,FRAGANCIAS,LBEL,39.90000,2023-08-09
050315177,202311,PE,210102381,BIJOUTERIE,ESIKA,49.90000,2023-07-31
050365557,202311,PE,210092744,MAQUILLAJE,ESIKA,18.90000,2023-07-31
047319331,202313,PE,200111412,CUIDADO PERSONAL,CYZONE,27.90000,2023-08-29
039537958,202313,PE,210100498,MAQUILLAJE,CYZONE,7.90000,2023-08-29
045677958,202312,PE,200109537,CUIDADO PERSONAL,ESIKA,7.63000,2023-08-09
048459544,202311,PE,210097484,MAQUILLAJE,CYZONE,11.90000,2023-07-31
050070492,202312,PE,200101064,MUESTRAS COSMETICOS,ESIKA,4.00000,2023-08-14
041446935,202312,PE,200109682,MAQUILLAJE,CYZONE,25.90000,2023-08-09
044264900,202312,PE,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2023-08-09
044064324,202313,PE,200094066,FRAGANCIAS,CYZONE,22.90000,2023-08-29
051078993,202313,PE,200112634,MAQUILLAJE,ESIKA,21.90000,2023-08-29
045205045,202313,PE,200102108,MAQUILLAJE,CYZONE,14.90000,2023-08-29
048742556,202313,PE,200114784,TRATAMIENTO FACIAL,CYZONE,14.95000,2023-08-29
031964539,202311,PE,200100866,FRAGANCIAS,ESIKA,23.30000,2023-07-31
050922545,202313,PE,200107649,MAQUILLAJE,LBEL,30.00000,2023-08-25
041832241,202312,PE,200108671,FRAGANCIAS,ESIKA,64.90000,2023-08-09
050922545,202311,PE,210100672,COMPLEMENTOS,CYZONE,39.90000,2023-07-14
045287394,202311,PE,200095158,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-31
047549027,202311,PE,200112394,MUESTRAS COSMETICOS,ESIKA,4.00000,2023-07-31
043217577,202311,PE,200112529,MAQUILLAJE,ESIKA,22.90000,2023-07-31
047559529,202312,PE,200113796,MAQUILLAJE,CYZONE,16.63000,2023-08-09
041171911,202311,PE,200089510,CUIDADO PERSONAL,CYZONE,22.90000,2023-07-14
044839407,202310,PE,200083997,FRAGANCIAS,ESIKA,43.90000,2023-07-14
041072342,202311,PE,200064310,FRAGANCIAS,ESIKA,16.00000,2023-07-31
050464970,202311,PE,200098799,MAQUILLAJE,CYZONE,17.90000,2023-07-14
032850235,202311,PE,200095170,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-31
043217577,202311,PE,200077440,MAQUILLAJE,LBEL,34.95000,2023-07-31
050862739,202311,PE,200086432,FRAGANCIAS,ESIKA,43.90000,2023-07-14
035128433,202313,PE,200107372,MAQUILLAJE,CYZONE,13.90000,2023-08-29
027549160,202313,PE,200114092,MAQUILLAJE,ESIKA,22.90000,2023-08-24
046875338,202313,PE,200113856,MAQUILLAJE,LBEL,15.90000,2023-08-24
049394195,202313,PE,200086566,CUIDADO PERSONAL,ESIKA,24.90000,2023-08-29
039537958,202313,PE,200106604,MAQUILLAJE,CYZONE,22.90000,2023-08-29
033266022,202312,PE,200106279,FRAGANCIAS,ESIKA,17.98000,2023-08-09
046993284,202312,PE,200106290,FRAGANCIAS,ESIKA,24.95000,2023-08-09
050889947,202311,PE,200102104,MAQUILLAJE,CYZONE,12.47000,2023-07-31
044839407,202311,PE,210099853,MAQUILLAJE,CYZONE,59.90000,2023-07-31
046199014,202312,PE,200097066,CUIDADO PERSONAL,ESIKA,27.47000,2023-08-09
046307410,202310,PE,200099047,FRAGANCIAS,ESIKA,19.90000,2023-07-03
038513095,202310,PE,200105125,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-03
050297225,202310,PE,200102371,MAQUILLAJE,CYZONE,34.90000,2023-07-03
044343908,202310,PE,200097067,CUIDADO PERSONAL,ESIKA,30.00000,2023-07-03
047559529,202312,PE,200106605,MAQUILLAJE,CYZONE,18.90000,2023-08-09
047559529,202312,PE,200106608,MAQUILLAJE,CYZONE,18.90000,2023-08-09
050630277,202313,PE,200113793,MAQUILLAJE,CYZONE,14.90000,2023-08-25
050217019,202313,PE,200115689,TRATAMIENTO FACIAL,LBEL,54.00000,2023-08-25
047511186,202313,PE,200113955,MAQUILLAJE,ESIKA,21.46000,2023-08-25
035128433,202313,PE,200086566,CUIDADO PERSONAL,ESIKA,28.90000,2023-08-29
050630277,202313,PE,210100495,MAQUILLAJE,CYZONE,12.90000,2023-08-25
048742556,202313,PE,200103354,MAQUILLAJE,ESIKA,35.90000,2023-08-29
050760065,202313,PE,200107337,TRATAMIENTO FACIAL,CYZONE,16.51000,2023-08-29
035345493,202310,PE,200101406,FRAGANCIAS,ESIKA,52.90000,2023-07-03
040469400,202310,PE,210102616,COMPLEMENTOS,CYZONE,32.90000,2023-07-03
047455731,202312,PE,200105188,CUIDADO PERSONAL,ESIKA,5.10000,2023-08-09
003939391,202312,PE,200106606,MAQUILLAJE,CYZONE,18.90000,2023-08-25
047455731,202312,PE,200108793,MAQUILLAJE,ESIKA,11.90000,2023-08-09
043742744,202312,PE,200095430,CUIDADO PERSONAL,CYZONE,5.10000,2023-08-09
046875338,202311,PE,200083596,TRATAMIENTO CORPORAL,LBEL,32.45000,2023-07-14
042133752,202310,PE,210103140,LENTES,ESIKA,54.90000,2023-07-03
049040938,202310,PE,210099817,ACCESORIOS COSMETICOS,ESIKA,14.90000,2023-07-03
036508371,202310,PE,200102107,MAQUILLAJE,CYZONE,14.90000,2023-07-03
044103583,202312,PE,200107185,MAQUILLAJE,CYZONE,10.80000,2023-08-24
049546076,202312,PE,210097030,CUIDADO PERSONAL,LBEL,50.90000,2023-08-25
050827666,202312,PE,210104036,COMPLEMENTOS,CYZONE,84.90000,2023-08-09
038513095,202312,PE,200105125,CUIDADO PERSONAL,ESIKA,4.99000,2023-08-09
050240940,202312,PE,200099686,FRAGANCIAS,CYZONE,32.90000,2023-08-09
050862739,202311,PE,200103961,TRATAMIENTO CORPORAL,LBEL,24.00000,2023-07-14
048579981,202312,PE,210102401,COMPLEMENTOS,CYZONE,49.90000,2023-08-14
050852954,202312,PE,200083902,FRAGANCIAS,ESIKA,43.90000,2023-08-14
045287394,202311,PE,200105079,FRAGANCIAS,CYZONE,19.95000,2023-07-31
050908151,202312,PE,210098523,MAQUILLAJE,CYZONE,20.90000,2023-08-09
045761673,202312,PE,200082688,CUIDADO PERSONAL,ESIKA,19.90000,2023-08-09
044064324,202312,PE,200085860,CUIDADO PERSONAL,ESIKA,11.50000,2023-08-09
050908151,202312,PE,200103923,MAQUILLAJE,CYZONE,12.60000,2023-08-09
030428587,202311,PE,200078924,CUIDADO PERSONAL,ESIKA,11.65000,2023-07-31
050630277,202311,PE,200082687,CUIDADO PERSONAL,ESIKA,13.50000,2023-07-14
039111403,202311,PE,210100672,COMPLEMENTOS,CYZONE,39.90000,2023-07-31
043217577,202311,PE,200090346,CUIDADO PERSONAL,ESIKA,19.90000,2023-07-31
042526819,202310,PE,210092772,MAQUILLAJE,LBEL,32.50000,2023-07-03
050568156,202310,PE,210099656,COMPLEMENTOS,CYZONE,62.90000,2023-07-03
008082715,202310,PE,210102591,COMPLEMENTOS,CYZONE,39.90000,2023-07-14
050946274,202312,PE,200111352,FRAGANCIAS,ESIKA,74.90000,2023-08-14
049801270,202312,PE,200107823,CUIDADO PERSONAL,LBEL,32.00000,2023-08-14
046993284,202312,PE,200105125,CUIDADO PERSONAL,ESIKA,4.99000,2023-08-09
036263581,202312,PE,200101481,FRAGANCIAS,CYZONE,25.90000,2023-08-09
050836045,202312,PE,200095426,CUIDADO PERSONAL,CYZONE,11.90000,2023-08-09
045852504,202312,PE,200109187,MAQUILLAJE,LBEL,12.50000,2023-08-14
035568085,202312,PE,200108408,FRAGANCIAS,ESIKA,39.02000,2023-08-14
038877127,202311,PE,200105017,FRAGANCIAS,CYZONE,14.90000,2023-07-14
041548517,202311,PE,200098799,MAQUILLAJE,CYZONE,17.90000,2023-07-31
050464970,202311,PE,200103923,MAQUILLAJE,CYZONE,10.81000,2023-07-14
050048349,202311,PE,200095159,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-14
049633920,202310,PE,200064341,CUIDADO PERSONAL,ESIKA,19.90000,2023-07-03
047362741,202310,PE,210101998,COMPLEMENTOS,CYZONE,69.90000,2023-07-03
050568156,202310,PE,200106610,MAQUILLAJE,CYZONE,18.95000,2023-07-03
038513095,202312,PE,200112905,MAQUILLAJE,CYZONE,24.90000,2023-08-09
050596095,202310,PE,200113794,MAQUILLAJE,CYZONE,14.90000,2023-07-03
051013794,202312,PE,200097066,CUIDADO PERSONAL,ESIKA,30.90000,2023-08-09
049042302,202310,PE,200095426,CUIDADO PERSONAL,CYZONE,11.90000,2023-07-03
026877393,202311,PE,200095382,CUIDADO PERSONAL,ESIKA,7.38000,2023-07-14
049454635,202312,PE,200083902,FRAGANCIAS,ESIKA,29.90000,2023-08-26
044064324,202312,PE,200108674,CUIDADO PERSONAL,ESIKA,5.10000,2023-08-09
049454635,202312,PE,210102496,PROMOCION USUARIOS,ESIKA,29.90000,2023-08-26
049040938,202310,PE,210102115,MAQUILLAJE,CYZONE,25.48000,2023-07-03
050441881,202312,PE,210096264,MAQUILLAJE,ESIKA,24.90000,2023-08-09
049454635,202312,PE,200109890,MAQUILLAJE,CYZONE,27.90000,2023-08-26
050048349,202311,PE,200108807,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-14
051001737,202312,PE,200095374,CUIDADO PERSONAL,ESIKA,8.71000,2023-08-09
050908151,202312,PE,200106559,MAQUILLAJE,CYZONE,16.90000,2023-08-09
035515828,202312,PE,200098673,FRAGANCIAS,ESIKA,24.95000,2023-08-09
049454635,202312,PE,200105655,CUIDADO PERSONAL,ESIKA,28.30000,2023-08-26
049454635,202312,PE,200086432,FRAGANCIAS,ESIKA,29.90000,2023-08-26
050558290,202312,PE,200095374,CUIDADO PERSONAL,ESIKA,8.90000,2023-08-26
042526819,202310,PE,200108161,MAQUILLAJE,CYZONE,13.90000,2023-07-03
050618145,202310,PE,200092744,FRAGANCIAS,CYZONE,24.96000,2023-07-03
050842622,202311,PE,210094279,BIJOUTERIE,ESIKA,32.90000,2023-07-14
045761673,202312,PE,200111412,CUIDADO PERSONAL,CYZONE,22.90000,2023-08-09
050070492,202312,PE,200076056,MAQUILLAJE,LBEL,80.00000,2023-08-14
038293826,202312,PE,200106455,MAQUILLAJE,ESIKA,19.90000,2023-08-14
050601102,202310,PE,200091759,FRAGANCIAS,LBEL,49.90000,2023-07-03
032260225,202312,PE,210095246,CUIDADO PERSONAL,CYZONE,23.90000,2023-08-14
047815649,202312,PE,200098698,TRATAMIENTO FACIAL,ESIKA,36.90000,2023-08-09
011658547,202312,PE,200091727,FRAGANCIAS,ESIKA,31.63000,2023-08-14
050922545,202311,PE,200098673,FRAGANCIAS,ESIKA,38.23000,2023-07-14
032260225,202310,PE,210092742,MAQUILLAJE,ESIKA,31.90000,2023-07-03
050568156,202310,PE,200103356,MAQUILLAJE,ESIKA,24.90000,2023-07-03
042133752,202310,PE,210095326,BIJOUTERIE,ESIKA,59.90000,2023-07-03
050658783,202310,PE,200082687,CUIDADO PERSONAL,ESIKA,19.90000,2023-07-03
038513095,202312,PE,200103027,CUIDADO PERSONAL,ESIKA,16.59000,2023-08-09
041446935,202312,PE,200106852,FRAGANCIAS,LBEL,24.95000,2023-08-09
050558290,202312,PE,200105041,FRAGANCIAS,ESIKA,24.97000,2023-08-26
021103721,202312,PE,200091875,MAQUILLAJE,ESIKA,51.90000,2023-08-14
010146208,202312,PE,200095430,CUIDADO PERSONAL,CYZONE,5.10000,2023-08-14
045939103,202312,PE,200097066,CUIDADO PERSONAL,ESIKA,30.90000,2023-08-14
047357330,202311,PE,200109613,MAQUILLAJE,CYZONE,15.90000,2023-07-14
038877127,202311,PE,200108895,FRAGANCIAS,CYZONE,16.95000,2023-07-14
043170651,202310,PE,200109160,MAQUILLAJE,LBEL,45.00000,2023-07-03
050568156,202310,PE,210103596,BIJOUTERIE,ESIKA,34.90000,2023-07-03
049040938,202310,PE,200103354,MAQUILLAJE,ESIKA,24.90000,2023-07-03
041832241,202312,PE,200105017,FRAGANCIAS,CYZONE,23.00000,2023-08-09
048033768,202311,PE,200105034,TRATAMIENTO FACIAL,CYZONE,19.90000,2023-07-14
050889947,202312,PE,200114037,TRATAMIENTO FACIAL,LBEL,17.90000,2023-08-14
051001737,202312,PE,200115942,VARIOS,GENERICA,59.90000,2023-08-09
050824292,202311,PE,200112290,MAQUILLAJE,CYZONE,11.50000,2023-07-31
038877127,202311,PE,200105125,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-14
046462211,202310,PE,200103327,MAQUILLAJE,ESIKA,24.90000,2023-07-14
043487949,202310,PE,200104257,FRAGANCIAS,ESIKA,41.90000,2023-07-14
039508648,202311,PE,200105188,CUIDADO PERSONAL,ESIKA,4.99000,2023-07-14
035515828,202312,PE,200105215,TRATAMIENTO FACIAL,ESIKA,34.90000,2023-08-09
047559529,202312,PE,200106569,MAQUILLAJE,CYZONE,16.90000,2023-08-09
046875338,202311,PE,200108157,FRAGANCIAS,LBEL,25.00000,2023-07-14
047127548,202312,PE,200099047,FRAGANCIAS,ESIKA,32.90000,2023-07-31
051064518,202313,PE,200097067,CUIDADO PERSONAL,ESIKA,30.90000,2023-08-25
050048349,202313,PE,200111393,CUIDADO PERSONAL,CYZONE,15.90000,2023-08-25
050709574,202311,PE,200090337,CUIDADO PERSONAL,ESIKA,20.00000,2023-07-31
042376868,202311,PE,200114089,MAQUILLAJE,ESIKA,19.95000,2023-07-31
050630277,202311,PE,200109872,FRAGANCIAS,CYZONE,41.90000,2023-07-14
032850235,202311,PE,200108674,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-31
041171911,202311,PE,200098673,FRAGANCIAS,ESIKA,38.23000,2023-07-14
020026081,202312,PE,200095895,FRAGANCIAS,CYZONE,41.90000,2023-08-09
050827666,202312,PE,200105041,FRAGANCIAS,ESIKA,26.81000,2023-08-09
039111403,202311,PE,200108409,FRAGANCIAS,ESIKA,14.90000,2023-07-31
049294379,202311,PE,200112749,MAQUILLAJE,ESIKA,12.90000,2023-07-31
044264900,202312,PE,210103081,BIJOUTERIE,ESIKA,59.90000,2023-08-09
044064324,202312,PE,200090351,TRATAMIENTO CORPORAL,ESIKA,35.90000,2023-08-09
049294379,202311,PE,200083976,FRAGANCIAS,ESIKA,33.30000,2023-07-31
050733750,202311,PE,200112752,MAQUILLAJE,ESIKA,12.90000,2023-07-31
047196914,202313,PE,200111132,MAQUILLAJE,CYZONE,12.45000,2023-08-25
047028124,202313,PE,200106312,FRAGANCIAS,ESIKA,26.59000,2023-08-25
050922545,202313,PE,200102097,MAQUILLAJE,CYZONE,14.90000,2023-08-25
041171911,202313,PE,200094066,FRAGANCIAS,CYZONE,22.90000,2023-08-25
050048349,202311,PE,200106356,FRAGANCIAS,CYZONE,26.27000,2023-07-14
041548517,202311,PE,200082678,FRAGANCIAS,ESIKA,18.00000,2023-07-31
050931404,202312,PE,200089168,FRAGANCIAS,CYZONE,26.78000,2023-08-09
050827666,202312,PE,200095374,CUIDADO PERSONAL,ESIKA,6.03000,2023-08-09
039508648,202311,PE,200108807,CUIDADO PERSONAL,ESIKA,4.99000,2023-07-14
050898490,202311,PE,200112752,MAQUILLAJE,ESIKA,12.90000,2023-07-31
020328576,202312,PE,210105255,BIJOUTERIE,ESIKA,34.90000,2023-08-09
050733750,202311,PE,210102589,COMPLEMENTOS,CYZONE,74.90000,2023-07-31
050951243,202311,PE,200082674,FRAGANCIAS,ESIKA,25.90000,2023-07-31
050464970,202311,PE,200103919,MAQUILLAJE,CYZONE,10.81000,2023-07-14
041446935,202312,PE,200092742,FRAGANCIAS,CYZONE,24.90000,2023-08-09
049568967,202310,PE,200039855,FRAGANCIAS,CYZONE,37.90000,2023-07-14
050716694,202310,PE,200072913,FRAGANCIAS,ESIKA,12.30000,2023-07-14
050048349,202313,PE,200105017,FRAGANCIAS,CYZONE,17.45000,2023-08-25
050217019,202313,PE,200105006,MUESTRAS COSMETICOS,CYZONE,1.50000,2023-08-25
046875338,202311,PE,210095652,MAQUILLAJE,CYZONE,12.90000,2023-07-14
049749341,202312,PE,200108752,CUIDADO PERSONAL,ESIKA,15.90000,2023-08-25
050808955,202312,PE,200095931,FRAGANCIAS,ESIKA,53.33000,2023-07-31
050808955,202312,PE,210103609,COMPLEMENTOS,CYZONE,62.90000,2023-07-31
050922545,202313,PE,210096209,MAQUILLAJE,ESIKA,18.90000,2023-08-25
047445523,202313,PE,200090351,TRATAMIENTO CORPORAL,ESIKA,32.90000,2023-08-25
050842622,202311,PE,200099047,FRAGANCIAS,ESIKA,39.97000,2023-07-14
003939391,202310,PE,200107183,MAQUILLAJE,CYZONE,14.90000,2023-07-14
041171911,202311,PE,210099771,HOGAR,CYZONE,25.90000,2023-07-14
046462211,202310,PE,200083997,FRAGANCIAS,ESIKA,43.90000,2023-07-14
030428587,202311,PE,200106447,MAQUILLAJE,ESIKA,19.90000,2023-07-31
033266022,202312,PE,200078924,CUIDADO PERSONAL,ESIKA,11.65000,2023-08-09
030428587,202311,PE,200105041,FRAGANCIAS,ESIKA,32.90000,2023-07-31
046875338,202311,PE,200095931,FRAGANCIAS,ESIKA,47.90000,2023-07-14
030428587,202311,PE,200090349,CUIDADO PERSONAL,ESIKA,19.90000,2023-07-31
047549027,202311,PE,200082688,CUIDADO PERSONAL,ESIKA,22.90000,2023-07-31
050630277,202311,PE,200060841,TRATAMIENTO CORPORAL,ESIKA,19.90000,2023-07-14
050048349,202311,PE,200105125,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-14
039508648,202311,PE,200105041,FRAGANCIAS,ESIKA,32.90000,2023-07-14
047511186,202313,PE,210102086,PROMOCION USUARIOS,ESIKA,47.90000,2023-08-25
039508648,202313,PE,200089498,TRATAMIENTO CORPORAL,ESIKA,41.90000,2023-08-25
050827666,202312,PE,200089168,FRAGANCIAS,CYZONE,17.50000,2023-08-09
047549027,202311,PE,210101992,COMPLEMENTOS,CYZONE,59.90000,2023-07-31
049988753,202313,PE,210102369,BIJOUTERIE,ESIKA,54.90000,2023-08-25
050953270,202311,PE,200102430,FRAGANCIAS,ESIKA,44.97000,2023-07-31
047357330,202311,PE,200106568,MAQUILLAJE,CYZONE,14.90000,2023-07-14
050048349,202311,PE,200095426,CUIDADO PERSONAL,CYZONE,5.63000,2023-07-14
050709574,202311,PE,210102578,COMPLEMENTOS,CYZONE,62.90000,2023-07-31
048623514,202312,PE,210098883,MAQUILLAJE,CYZONE,35.90000,2023-08-17
050407470,202312,PE,200110340,MAQUILLAJE,ESIKA,25.90000,2023-08-17
050119289,202313,PE,200095159,CUIDADO PERSONAL,ESIKA,4.99000,2023-08-25
041171911,202313,PE,210100408,CUIDADO PERSONAL,CYZONE,22.90000,2023-08-25
041171911,202313,PE,200095159,CUIDADO PERSONAL,ESIKA,8.90000,2023-08-25
045878090,202313,PE,200105041,FRAGANCIAS,ESIKA,28.40000,2023-08-25
050630277,202313,PE,200103354,MAQUILLAJE,ESIKA,16.10000,2023-08-25
050217019,202313,PE,200095420,CUIDADO PERSONAL,ESIKA,5.10000,2023-08-25
050980138,202313,PE,210098520,MAQUILLAJE,CYZONE,16.45000,2023-08-25
049037929,202313,PE,210095971,MAQUILLAJE,CYZONE,14.90000,2023-08-25
041171911,202313,PE,200082687,CUIDADO PERSONAL,ESIKA,12.30000,2023-08-25
050119289,202313,PE,200085181,MAQUILLAJE,CYZONE,9.90000,2023-08-25
044273411,202313,PE,200103022,CUIDADO PERSONAL,ESIKA,17.44000,2023-08-25
050922545,202313,PE,210086712,CUIDADO PERSONAL,ESIKA,23.90000,2023-08-25
047196914,202313,PE,200111134,MAQUILLAJE,CYZONE,12.45000,2023-08-25
049988753,202313,PE,200099047,FRAGANCIAS,ESIKA,54.95000,2023-08-25
039508648,202313,PE,200072913,FRAGANCIAS,ESIKA,13.30000,2023-08-25
050217019,202313,PE,200111130,FRAGANCIAS,ESIKA,44.02000,2023-08-25
050953270,202311,PE,200115941,VARIOS,GENERICA,59.90000,2023-07-31
050630277,202311,PE,210084266,MAQUILLAJE,ESIKA,9.90000,2023-07-14
038877127,202311,PE,200103027,CUIDADO PERSONAL,ESIKA,15.00000,2023-07-14
002227789,202312,PE,200103922,MAQUILLAJE,CYZONE,16.63000,2023-08-17
002227789,202312,PE,200108807,CUIDADO PERSONAL,ESIKA,7.38000,2023-08-17
050953270,202312,PE,210104055,COMPLEMENTOS,CYZONE,46.90000,2023-08-17
050733750,202311,PE,210102611,COMPLEMENTOS,CYZONE,32.90000,2023-07-31
050914879,202312,PE,200107359,MAQUILLAJE,CYZONE,13.90000,2023-08-17
047902797,202312,PE,200105017,FRAGANCIAS,CYZONE,23.00000,2023-08-17
045901653,202312,PE,200106456,MAQUILLAJE,ESIKA,11.30000,2023-08-17
050278808,202310,PE,200039855,FRAGANCIAS,CYZONE,37.90000,2023-07-04
049686269,202310,PE,200106442,MAQUILLAJE,ESIKA,14.90000,2023-07-04
045230694,202310,PE,200115942,VARIOS,GENERICA,59.90000,2023-07-04
048968821,202312,PE,200095517,CUIDADO PERSONAL,ESIKA,20.90000,2023-08-17
050862739,202311,PE,200100855,TRATAMIENTO FACIAL,CYZONE,24.95000,2023-07-14
049568967,202310,PE,200110703,TRATAMIENTO CORPORAL,CYZONE,19.90000,2023-07-14
