CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
052135567,200114180,MAQUILLAJE,CYZONE,16.90000,2024-05-02
008351554,200109610,MAQUILLAJE,CYZONE,14.90000,2024-05-02
052063728,200113300,MAQUILLAJE,ESIKA,11.98000,2024-05-02
052135567,200112318,MAQUILLAJE,CYZONE,15.90000,2024-05-02
052063728,200113299,MAQUILLAJE,ESIKA,11.98000,2024-05-02
008351554,200094836,MAQUILLAJE,ESIKA,16.90000,2024-05-02
047430550,210104363,MAQUILLAJE,CYZONE,26.90000,2024-04-12
048433154,200086107,TRATAMIENTO FACIAL,LBEL,21.31000,2024-04-12
051973836,200105017,FRAGANCIAS,CYZONE,15.76000,2024-04-12
051973836,200109537,CUIDADO PERSONAL,ESIKA,8.15000,2024-04-12
048433154,200108048,FRAGANCIAS,CYZONE,22.90000,2024-04-12
008351554,200106445,MAQUILLAJE,ESIKA,24.90000,2024-04-12
051973836,200103354,MAQUILLAJE,ESIKA,13.90000,2024-04-12
051614402,200107824,CUIDADO PERSONAL,LBEL,24.50000,2024-04-12
044424029,200086399,FRAGANCIAS,LBEL,33.30000,2024-04-12
047430550,200113206,MAQUILLAJE,LBEL,24.00000,2024-05-23
036888067,200094870,MAQUILLAJE,ESIKA,13.90000,2024-05-23
036888067,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2024-05-23
052063728,200112748,MAQUILLAJE,ESIKA,22.90000,2024-05-23
052063728,200117170,MAQUILLAJE,CYZONE,13.90000,2024-05-23
010316898,200115278,TRATAMIENTO FACIAL,ESIKA,25.90000,2024-05-23
045325695,200116108,TRATAMIENTO FACIAL,ESIKA,30.90000,2024-05-23
036888067,200082678,FRAGANCIAS,ESIKA,17.45000,2024-05-23
010316898,210099579,HOGAR,CYZONE,49.90000,2024-05-23
044109905,200113955,MAQUILLAJE,ESIKA,28.90000,2024-05-23
010316898,200108908,CUIDADO PERSONAL,CYZONE,17.90000,2024-05-23
044109905,200115454,CUIDADO PERSONAL,ESIKA,24.90000,2024-05-23
051890019,200114037,TRATAMIENTO FACIAL,LBEL,15.90000,2024-05-23
036888067,200109677,MAQUILLAJE,CYZONE,27.90000,2024-05-23
051890019,210105101,BIJOUTERIE,ESIKA,79.90000,2024-05-23
052063728,200105017,FRAGANCIAS,CYZONE,15.16000,2024-05-23
052063728,200088034,MAQUILLAJE,LBEL,44.95000,2024-05-23
047430550,200115300,TRATAMIENTO FACIAL,ESIKA,27.90000,2024-05-23
044109905,200115453,CUIDADO PERSONAL,ESIKA,24.90000,2024-05-23
052063728,200085860,CUIDADO PERSONAL,ESIKA,10.99000,2024-05-23
047430550,210101854,MAQUILLAJE,CYZONE,67.90000,2024-05-23
047430550,210104159,BIJOUTERIE,ESIKA,39.90000,2024-05-23
052063728,210090126,BIJOUTERIE,ESIKA,54.90000,2024-05-23
047780152,200115451,CUIDADO PERSONAL,ESIKA,24.90000,2024-05-23
052063728,200064310,FRAGANCIAS,ESIKA,15.03000,2024-05-23
051940229,200113553,FRAGANCIAS,ESIKA,39.90000,2024-05-13
043364677,210099817,ACCESORIOS COSMETICOS,ESIKA,14.90000,2024-05-20
051129296,210107064,BIJOUTERIE,CYZONE,39.90000,2024-05-20
052222087,200111162,FRAGANCIAS,CYZONE,32.90000,2024-05-20
050852121,200103452,CUIDADO PERSONAL,LBEL,4.98000,2024-05-20
043364677,200094217,FRAGANCIAS,ESIKA,97.56000,2024-05-20
043364677,210101494,PROMOCION USUARIOS,LBEL,30.90000,2024-05-20
052073731,210090126,BIJOUTERIE,ESIKA,54.90000,2024-05-20
051356535,210103819,PROMOCION USUARIOS,ESIKA,89.10000,2024-05-20
052073731,200112355,CUIDADO PERSONAL,ESIKA,30.90000,2024-05-20
047880688,200095374,CUIDADO PERSONAL,ESIKA,11.90000,2024-01-16
048346014,210105220,PROMOCION USUARIOS,CYZONE,9.90000,2024-01-04
049728603,200082688,CUIDADO PERSONAL,ESIKA,19.90000,2024-01-11
044196425,210104963,COMPLEMENTOS,CYZONE,47.90000,2024-01-12
049728603,200105041,FRAGANCIAS,ESIKA,33.49000,2024-01-11
048297765,200115161,MAQUILLAJE,ESIKA,13.96000,2024-01-16
044196425,200112353,FRAGANCIAS,CYZONE,24.00000,2024-01-12
047880688,200098673,FRAGANCIAS,ESIKA,41.95000,2024-01-16
048297765,200115937,MAQUILLAJE,CYZONE,13.95000,2024-01-16
047880688,200088133,FRAGANCIAS,ESIKA,24.44000,2024-01-16
051254023,200106454,MAQUILLAJE,ESIKA,20.90000,2024-03-01
021793760,200111132,MAQUILLAJE,CYZONE,16.90000,2024-03-01
048605184,200091727,FRAGANCIAS,ESIKA,30.18000,2024-03-01
051254023,200090452,FRAGANCIAS,ESIKA,38.90000,2024-03-01
042845353,200109338,FRAGANCIAS,ESIKA,57.90000,2024-06-05
042845353,200103025,CUIDADO PERSONAL,ESIKA,21.98000,2024-06-05
052216281,210105308,PROMOCION USUARIOS,LBEL,69.00000,2024-06-05
048433154,200111130,FRAGANCIAS,ESIKA,39.90000,2024-05-06
008351554,200105188,CUIDADO PERSONAL,ESIKA,12.90000,2024-05-27
024730247,200095162,CUIDADO PERSONAL,ESIKA,5.40000,2024-05-30
051893042,200113917,MAQUILLAJE,LBEL,25.38000,2024-05-06
052263344,200106440,MAQUILLAJE,ESIKA,27.90000,2024-05-30
026864194,200082678,FRAGANCIAS,ESIKA,25.90000,2024-05-06
043364677,200102433,FRAGANCIAS,ESIKA,29.53000,2024-05-20
024730247,200095158,CUIDADO PERSONAL,ESIKA,5.40000,2024-05-30
051356535,210099817,ACCESORIOS COSMETICOS,ESIKA,14.90000,2024-05-13
048433154,200115279,CUIDADO PERSONAL,LBEL,36.00000,2024-05-27
039520125,200112315,MAQUILLAJE,CYZONE,6.90000,2024-05-30
039520125,200112355,CUIDADO PERSONAL,ESIKA,20.00000,2024-05-30
039520125,200113787,FRAGANCIAS,LBEL,32.98000,2024-05-30
052282004,210098527,MAQUILLAJE,CYZONE,16.90000,2024-06-04
039625989,200114053,MAQUILLAJE,CYZONE,27.90000,2024-06-04
024730247,210103985,COMPLEMENTOS,CYZONE,69.90000,2024-05-30
051356535,200105982,MAQUILLAJE,LBEL,19.00000,2024-05-20
009687599,200091235,MUESTRAS COSMETICOS,LBEL,1.50000,2024-05-27
045325695,210095326,BIJOUTERIE,ESIKA,59.90000,2024-05-23
052121175,200109873,FRAGANCIAS,CYZONE,21.90000,2024-06-04
045325695,200091875,MAQUILLAJE,ESIKA,41.90000,2024-05-23
026864194,200105005,FRAGANCIAS,CYZONE,34.90000,2024-05-06
052249244,200088133,FRAGANCIAS,ESIKA,26.90000,2024-06-05
042845353,210104319,MAQUILLAJE,CYZONE,20.90000,2024-06-05
052216281,200113789,FRAGANCIAS,LBEL,38.05000,2024-06-05
052181135,200102430,FRAGANCIAS,ESIKA,94.01000,2024-06-05
052216281,200095162,CUIDADO PERSONAL,ESIKA,5.40000,2024-06-05
052093236,200113805,MUESTRAS COSMETICOS,LBEL,0.90000,2024-05-07
039625989,200111145,FRAGANCIAS,ESIKA,54.90000,2024-05-14
042845353,200095663,CUIDADO PERSONAL,CYZONE,7.38000,2024-05-14
042845353,210105380,COMPLEMENTOS,CYZONE,54.90000,2024-05-14
042845353,200105158,MAQUILLAJE,LBEL,13.90000,2024-05-14
042845353,200095426,CUIDADO PERSONAL,CYZONE,7.38000,2024-05-14
042845353,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2024-05-14
042845353,210101851,PROMOCION USUARIOS,CYZONE,0.63000,2024-05-14
042845353,200113553,FRAGANCIAS,ESIKA,37.90000,2024-05-14
039625989,200106556,MAQUILLAJE,CYZONE,18.90000,2024-05-14
042845353,200095465,CUIDADO PERSONAL,ESIKA,7.38000,2024-05-14
042845353,200114529,TRATAMIENTO CORPORAL,CYZONE,22.90000,2024-05-14
042845353,200108674,CUIDADO PERSONAL,ESIKA,9.90000,2024-05-14
024730247,210104264,BIJOUTERIE,CYZONE,24.90000,2024-05-10
042845353,200111180,FRAGANCIAS,CYZONE,19.90000,2024-05-14
051940229,200101245,TRATAMIENTO FACIAL,LBEL,20.00000,2024-05-13
052071712,200114197,MAQUILLAJE,CYZONE,15.90000,2024-05-13
052071712,200114183,MAQUILLAJE,CYZONE,15.90000,2024-05-13
052071712,210095652,MAQUILLAJE,CYZONE,17.90000,2024-05-13
052071712,200114116,MAQUILLAJE,ESIKA,24.90000,2024-05-13
051890019,200108160,FRAGANCIAS,LBEL,39.90000,2024-06-12
039592525,210095244,LENTES,ESIKA,59.90000,2024-06-12
052128625,200103025,CUIDADO PERSONAL,ESIKA,22.50000,2024-06-12
044109905,200115540,FRAGANCIAS,CYZONE,34.95000,2024-06-12
051890019,200113410,TRATAMIENTO CORPORAL,LBEL,49.00000,2024-06-12
052063728,200116227,TRATAMIENTO FACIAL,LBEL,55.00000,2024-06-12
052178282,200103354,MAQUILLAJE,ESIKA,28.90000,2024-06-12
052128625,200111352,FRAGANCIAS,ESIKA,79.90000,2024-06-12
048433154,200116388,MAQUILLAJE,CYZONE,13.90000,2024-06-12
052063728,200111416,TRATAMIENTO FACIAL,CYZONE,24.90000,2024-06-12
051890019,210105940,BIJOUTERIE,CYZONE,24.90000,2024-06-12
009687599,210104319,MAQUILLAJE,CYZONE,20.90000,2024-06-12
044109905,210105845,BIJOUTERIE,ESIKA,39.90000,2024-06-12
045325695,210100408,CUIDADO PERSONAL,CYZONE,15.31000,2024-06-12
049754906,200111102,MAQUILLAJE,LBEL,41.07000,2024-04-22
048605184,200106593,MAQUILLAJE,CYZONE,14.90000,2024-05-03
051356535,200072913,FRAGANCIAS,ESIKA,12.30000,2024-04-22
050368645,200091530,FRAGANCIAS,ESIKA,34.90000,2024-04-30
010018668,200098244,MAQUILLAJE,ESIKA,15.90000,2024-04-18
041059117,200109873,FRAGANCIAS,CYZONE,23.30000,2024-04-22
033740395,200085822,FRAGANCIAS,ESIKA,57.07000,2024-04-23
051843126,200098885,MUESTRAS COSMETICOS,ESIKA,3.50000,2024-05-02
039520125,210099696,PROMOCION USUARIOS,CYZONE,2.50000,2024-04-24
049754906,210104212,BIJOUTERIE,ESIKA,34.90000,2024-04-22
051356535,200105025,MUESTRAS COSMETICOS,CYZONE,0.68000,2024-04-22
051356535,200100855,TRATAMIENTO FACIAL,CYZONE,25.90000,2024-04-22
041059117,200100926,FRAGANCIAS,ESIKA,23.30000,2024-04-22
024730247,200104932,CUIDADO PERSONAL,ESIKA,16.90000,2024-04-17
052093236,200109790,MUESTRAS COSMETICOS,CYZONE,0.77000,2024-05-07
039625989,200086432,FRAGANCIAS,ESIKA,29.97000,2024-04-23
044424029,200113693,FRAGANCIAS,ESIKA,44.90000,2024-05-06
026864194,200113639,FRAGANCIAS,CYZONE,36.90000,2024-05-06
041059117,200091709,FRAGANCIAS,CYZONE,23.30000,2024-04-22
051843126,200112476,MAQUILLAJE,ESIKA,16.90000,2024-05-02
052063728,200113301,MAQUILLAJE,ESIKA,11.98000,2024-05-02
051844726,200039855,FRAGANCIAS,CYZONE,32.90000,2024-04-25
051356535,200109796,MUESTRAS COSMETICOS,LBEL,1.38000,2024-04-22
049691823,210095336,BIJOUTERIE,ESIKA,59.90000,2024-04-25
051843126,200114085,MUESTRAS COSMETICOS,LBEL,2.90000,2024-05-02
047687314,200109610,MAQUILLAJE,CYZONE,14.90000,2024-05-03
050852121,200111155,FRAGANCIAS,CYZONE,10.00000,2024-06-10
052324548,210105320,MAQUILLAJE,LBEL,29.00000,2024-06-10
051356535,200094217,FRAGANCIAS,ESIKA,50.00000,2024-06-10
052307686,200109537,CUIDADO PERSONAL,ESIKA,7.38000,2024-06-10
052321174,200111352,FRAGANCIAS,ESIKA,79.90000,2024-06-10
052208777,200108768,CUIDADO PERSONAL,ESIKA,27.90000,2024-06-10
003441296,200110339,MAQUILLAJE,ESIKA,16.63000,2024-06-10
051940229,200106852,FRAGANCIAS,LBEL,29.90000,2024-06-10
052324548,200115017,MAQUILLAJE,ESIKA,21.45000,2024-06-10
043364677,210096236,MAQUILLAJE,ESIKA,12.30000,2024-06-10
052073731,210100605,PROMOCION USUARIOS,ESIKA,64.90000,2024-06-10
033740395,200072913,FRAGANCIAS,ESIKA,25.90000,2024-06-10
052208777,200115399,MAQUILLAJE,CYZONE,17.90000,2024-06-10
051940229,200113830,MAQUILLAJE,LBEL,26.00000,2024-06-10
043364677,210097036,MAQUILLAJE,CYZONE,20.90000,2024-06-10
052208777,200114125,MAQUILLAJE,CYZONE,12.70000,2024-06-10
051356535,200102351,MAQUILLAJE,ESIKA,14.90000,2024-06-10
052073731,200106360,FRAGANCIAS,CYZONE,28.00000,2024-06-10
051940229,200109875,FRAGANCIAS,LBEL,44.90000,2024-06-10
033529260,200116900,MAQUILLAJE,CYZONE,22.90000,2024-06-10
052208777,200116900,MAQUILLAJE,CYZONE,12.95000,2024-06-10
033740395,200082688,CUIDADO PERSONAL,ESIKA,23.90000,2024-06-10
038304471,200115941,VARIOS,GENERICA,59.90000,2024-06-10
043364677,210096241,MAQUILLAJE,ESIKA,12.30000,2024-06-10
051356535,200113781,FRAGANCIAS,CYZONE,11.21000,2024-06-10
052073731,200105041,FRAGANCIAS,ESIKA,29.00000,2024-06-10
052046947,200094941,FRAGANCIAS,CYZONE,32.90000,2024-06-11
052108101,200090452,FRAGANCIAS,ESIKA,41.90000,2024-06-11
031344638,200093883,FRAGANCIAS,ESIKA,19.77000,2024-06-11
051766490,200095374,CUIDADO PERSONAL,ESIKA,10.67000,2024-06-11
051843126,210107066,BIJOUTERIE,ESIKA,29.90000,2024-06-11
051766490,200111416,TRATAMIENTO FACIAL,CYZONE,24.90000,2024-06-11
051766490,200113781,FRAGANCIAS,CYZONE,39.90000,2024-06-11
050368645,200110336,MAQUILLAJE,ESIKA,9.99000,2024-06-11
052135567,200115169,MAQUILLAJE,ESIKA,26.90000,2024-06-11
052335949,200115771,TRATAMIENTO CORPORAL,LBEL,18.00000,2024-06-11
050368645,200108048,FRAGANCIAS,CYZONE,14.91000,2024-06-11
051843126,200095663,CUIDADO PERSONAL,CYZONE,10.90000,2024-06-11
052235367,210104322,MAQUILLAJE,CYZONE,10.90000,2024-06-11
045579557,200103327,MAQUILLAJE,ESIKA,27.90000,2024-06-11
041059117,210104063,RELOJES,ESIKA,89.90000,2024-06-11
050368645,200115093,MAQUILLAJE,ESIKA,9.99000,2024-06-11
041059117,210105845,BIJOUTERIE,ESIKA,39.90000,2024-06-11
052046947,200112361,CUIDADO PERSONAL,ESIKA,24.90000,2024-06-11
031344638,200088259,FRAGANCIAS,ESIKA,46.90000,2024-06-11
052235367,200095570,CUIDADO PERSONAL,ESIKA,9.23000,2024-06-11
050368645,200105017,FRAGANCIAS,CYZONE,13.99000,2024-06-11
052178282,200078931,CUIDADO PERSONAL,ESIKA,15.90000,2024-06-12
009687599,200089168,FRAGANCIAS,CYZONE,17.50000,2024-06-12
047780152,210104117,BIJOUTERIE,ESIKA,69.90000,2024-06-12
051890019,210092742,MAQUILLAJE,ESIKA,23.90000,2024-06-12
047780152,200116807,FRAGANCIAS,CYZONE,32.90000,2024-06-12
051890019,200102351,MAQUILLAJE,ESIKA,14.90000,2024-06-12
047266211,200100926,FRAGANCIAS,ESIKA,69.90000,2024-06-12
044109905,200109710,MAQUILLAJE,ESIKA,38.90000,2024-06-12
047780152,210103985,COMPLEMENTOS,CYZONE,89.90000,2024-06-12
045325695,210095993,MAQUILLAJE,ESIKA,17.90000,2024-06-12
048433154,200106556,MAQUILLAJE,CYZONE,10.90000,2024-06-12
052317975,210106097,BIJOUTERIE,ESIKA,39.90000,2024-06-12
052128625,200087949,MUESTRAS COSMETICOS,ESIKA,3.50000,2024-06-12
052063728,200112361,CUIDADO PERSONAL,ESIKA,19.90000,2024-06-12
052178282,210104907,COMPLEMENTOS,CYZONE,22.45000,2024-06-12
048433154,210099762,BIJOUTERIE,ESIKA,39.90000,2024-06-12
048433154,200113781,FRAGANCIAS,CYZONE,10.79000,2024-06-12
052178282,210104251,COMPLEMENTOS,CYZONE,22.45000,2024-06-12
052324610,200115942,VARIOS,GENERICA,59.90000,2024-06-12
052324610,200105079,FRAGANCIAS,CYZONE,29.90000,2024-06-12
052046947,200115278,TRATAMIENTO FACIAL,ESIKA,29.90000,2024-06-05
052181135,210103966,COMPLEMENTOS,CYZONE,42.90000,2024-06-05
052249244,200115942,VARIOS,GENERICA,59.90000,2024-06-05
052181135,200095170,CUIDADO PERSONAL,ESIKA,11.89000,2024-06-05
052046947,200106558,MAQUILLAJE,CYZONE,16.90000,2024-06-05
052216281,200108807,CUIDADO PERSONAL,ESIKA,5.40000,2024-06-05
052142881,200105218,TRATAMIENTO FACIAL,ESIKA,36.90000,2024-06-28
051056906,200105218,TRATAMIENTO FACIAL,ESIKA,36.90000,2024-06-28
052208777,200039855,FRAGANCIAS,CYZONE,16.00000,2024-06-28
038304471,200117505,TRATAMIENTO FACIAL,ESIKA,30.90000,2024-06-28
052335949,200105017,FRAGANCIAS,CYZONE,23.90000,2024-06-28
051254023,200115689,TRATAMIENTO FACIAL,LBEL,32.00000,2024-06-28
049691823,200114195,MAQUILLAJE,CYZONE,23.90000,2024-06-28
042829803,200093884,FRAGANCIAS,ESIKA,26.36000,2024-06-28
052321174,200102045,FRAGANCIAS,ESIKA,44.90000,2024-06-28
052335949,200089508,TRATAMIENTO CORPORAL,ESIKA,26.90000,2024-06-28
038304471,200113323,MAQUILLAJE,ESIKA,13.90000,2024-06-28
049691823,200108176,TRATAMIENTO FACIAL,LBEL,49.90000,2024-06-28
047266211,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2024-06-28
052321174,200106556,MAQUILLAJE,CYZONE,18.90000,2024-06-28
052208777,200111145,FRAGANCIAS,ESIKA,69.90000,2024-06-28
051254023,200115279,CUIDADO PERSONAL,LBEL,22.44000,2024-06-28
052208777,200114181,MAQUILLAJE,CYZONE,16.90000,2024-06-28
052142881,200117468,MAQUILLAJE,ESIKA,14.90000,2024-06-28
042829803,200110331,MAQUILLAJE,ESIKA,21.90000,2024-06-28
038304471,210104879,BIJOUTERIE,ESIKA,74.90000,2024-06-28
052181135,200105017,FRAGANCIAS,CYZONE,20.00000,2024-06-28
042829803,200095374,CUIDADO PERSONAL,ESIKA,8.79000,2024-06-28
052280400,200086399,FRAGANCIAS,LBEL,40.58000,2024-07-01
033529260,200106575,MAQUILLAJE,CYZONE,13.90000,2024-07-01
033529260,200091727,FRAGANCIAS,ESIKA,29.90000,2024-07-01
052380553,200114037,TRATAMIENTO FACIAL,LBEL,31.90000,2024-07-01
045869830,200111391,CUIDADO PERSONAL,CYZONE,21.90000,2024-07-01
052380553,200115914,MAQUILLAJE,CYZONE,11.50000,2024-07-01
033529260,210104992,BIJOUTERIE,CYZONE,32.90000,2024-07-01
043364677,200036215,ACCESORIOS COSMETICOS,ESIKA,21.90000,2024-07-01
033740395,200117171,MAQUILLAJE,CYZONE,16.90000,2024-07-01
045869830,200082688,CUIDADO PERSONAL,ESIKA,23.90000,2024-07-01
033529260,200114201,MAQUILLAJE,CYZONE,23.90000,2024-07-01
045869830,200108506,CUIDADO PERSONAL,ESIKA,16.90000,2024-07-01
052222087,200095430,CUIDADO PERSONAL,CYZONE,12.90000,2024-07-01
033740395,200116194,MAQUILLAJE,ESIKA,15.00000,2024-07-01
052280400,200103026,CUIDADO PERSONAL,ESIKA,19.90000,2024-07-01
033740395,200115469,MAQUILLAJE,LBEL,52.00000,2024-07-01
052415934,200072913,FRAGANCIAS,ESIKA,26.90000,2024-07-01
052280400,200095931,FRAGANCIAS,ESIKA,45.90000,2024-07-01
049521464,200109873,FRAGANCIAS,CYZONE,16.45000,2024-07-01
052216281,200108807,CUIDADO PERSONAL,ESIKA,5.40000,2024-06-24
052071712,200095430,CUIDADO PERSONAL,CYZONE,7.38000,2024-06-24
052216281,210095421,BIJOUTERIE,ESIKA,54.90000,2024-06-24
052216281,200106572,MAQUILLAJE,CYZONE,10.90000,2024-06-24
052216281,200103449,CUIDADO PERSONAL,CYZONE,5.40000,2024-06-24
052218209,210105356,COMPLEMENTOS,CYZONE,66.90000,2024-06-24
052071712,200112355,CUIDADO PERSONAL,ESIKA,30.90000,2024-06-24
047430550,200117468,MAQUILLAJE,ESIKA,14.90000,2024-07-04
052317975,200108807,CUIDADO PERSONAL,ESIKA,7.90000,2024-07-04
045325695,200095430,CUIDADO PERSONAL,CYZONE,7.38000,2024-07-04
010018668,200116798,FRAGANCIAS,CYZONE,36.50000,2024-07-04
051893042,210106030,COMPLEMENTOS,CYZONE,30.90000,2024-07-04
047430550,210105389,COMPLEMENTOS,CYZONE,24.90000,2024-07-04
052082706,210105855,BIJOUTERIE,ESIKA,34.90000,2024-07-04
052317975,200112748,MAQUILLAJE,ESIKA,13.90000,2024-07-04
052324610,200106667,MAQUILLAJE,ESIKA,19.90000,2024-07-04
045325695,200106557,MAQUILLAJE,CYZONE,13.90000,2024-07-04
045325695,200095426,CUIDADO PERSONAL,CYZONE,7.38000,2024-07-04
051893042,200090452,FRAGANCIAS,ESIKA,26.10000,2024-07-04
052324610,200112748,MAQUILLAJE,ESIKA,13.90000,2024-07-04
010018668,200115278,TRATAMIENTO FACIAL,ESIKA,36.90000,2024-07-04
052324610,200102351,MAQUILLAJE,ESIKA,20.90000,2024-07-04
047430550,200116779,MAQUILLAJE,CYZONE,8.90000,2024-07-04
051893042,200086432,FRAGANCIAS,ESIKA,27.70000,2024-07-04
052317975,200112748,MAQUILLAJE,ESIKA,34.90000,2024-07-04
047430550,200109890,MAQUILLAJE,CYZONE,22.23000,2024-07-04
045325695,200109537,CUIDADO PERSONAL,ESIKA,7.38000,2024-07-04
052218209,200116899,MAQUILLAJE,CYZONE,11.50000,2024-06-24
052216281,200099047,FRAGANCIAS,ESIKA,29.90000,2024-06-24
052216281,200106563,MAQUILLAJE,CYZONE,10.90000,2024-06-24
052216281,210105394,COMPLEMENTOS,CYZONE,35.90000,2024-06-24
052216281,200111352,FRAGANCIAS,ESIKA,39.90000,2024-06-24
052216281,200108408,FRAGANCIAS,ESIKA,16.00000,2024-06-24
052216281,200090352,TRATAMIENTO CORPORAL,ESIKA,30.90000,2024-06-24
042829803,200103028,CUIDADO PERSONAL,ESIKA,14.90000,2024-06-28
052142881,210086712,CUIDADO PERSONAL,ESIKA,21.90000,2024-06-28
052142881,200095850,TRATAMIENTO FACIAL,ESIKA,18.90000,2024-06-28
049691823,200116284,MAQUILLAJE,LBEL,29.00000,2024-06-28
042829803,200103448,CUIDADO PERSONAL,ESIKA,12.90000,2024-06-28
051254023,210104991,BIJOUTERIE,CYZONE,49.90000,2024-06-28
052142881,200106852,FRAGANCIAS,LBEL,29.90000,2024-06-28
042829803,200111183,TRATAMIENTO CORPORAL,ESIKA,33.90000,2024-06-28
042829803,200105041,FRAGANCIAS,ESIKA,45.65000,2024-06-28
052324548,200105017,FRAGANCIAS,CYZONE,20.00000,2024-06-28
052324548,200116082,MAQUILLAJE,ESIKA,32.90000,2024-06-28
038304471,200098698,TRATAMIENTO FACIAL,ESIKA,26.45000,2024-06-28
051254023,200114037,TRATAMIENTO FACIAL,LBEL,17.46000,2024-06-28
052208777,200114179,MAQUILLAJE,CYZONE,16.90000,2024-06-28
051056906,200095374,CUIDADO PERSONAL,ESIKA,8.79000,2024-06-28
052335949,200112748,MAQUILLAJE,ESIKA,20.90000,2024-06-28
052142881,200102430,FRAGANCIAS,ESIKA,84.90000,2024-06-28
052121175,200095426,CUIDADO PERSONAL,CYZONE,7.38000,2024-06-26
052047269,210106001,BIJOUTERIE,ESIKA,44.90000,2024-06-26
052121175,210099665,COMPLEMENTOS,CYZONE,34.90000,2024-06-26
042845353,200103020,CUIDADO PERSONAL,ESIKA,24.90000,2024-06-26
042845353,200064310,FRAGANCIAS,ESIKA,13.30000,2024-06-26
052121175,200110703,TRATAMIENTO CORPORAL,CYZONE,11.50000,2024-06-26
051844726,200109890,MAQUILLAJE,CYZONE,22.23000,2024-07-05
052252415,200100855,TRATAMIENTO FACIAL,CYZONE,28.90000,2024-07-05
052249244,210105848,BIJOUTERIE,ESIKA,23.60000,2024-07-05
051844726,210104356,MAQUILLAJE,CYZONE,26.67000,2024-07-05
036888067,200095170,CUIDADO PERSONAL,ESIKA,5.40000,2024-07-05
051940229,200105207,FRAGANCIAS,LBEL,42.90000,2024-07-05
051973836,200115405,MAQUILLAJE,CYZONE,21.90000,2024-07-05
047499070,200108807,CUIDADO PERSONAL,ESIKA,7.90000,2024-07-05
047687314,200109610,MAQUILLAJE,CYZONE,20.90000,2024-07-05
052252415,200111319,FRAGANCIAS,LBEL,39.90000,2024-07-05
036888067,200105017,FRAGANCIAS,CYZONE,13.51000,2024-07-05
051940229,200113615,FRAGANCIAS,LBEL,44.90000,2024-07-05
048433154,210105840,BIJOUTERIE,ESIKA,84.90000,2024-07-05
052249244,200099686,FRAGANCIAS,CYZONE,15.00000,2024-07-05
052252415,200114813,TRATAMIENTO FACIAL,LBEL,32.90000,2024-07-05
047687314,200105011,FRAGANCIAS,CYZONE,37.90000,2024-07-05
044371774,200118629,VARIOS,GENERICA,59.90000,2024-07-05
047499070,200115500,TRATAMIENTO CORPORAL,CYZONE,13.00000,2024-07-05
048433154,200111352,FRAGANCIAS,ESIKA,39.90000,2024-07-05
044371774,200108047,FRAGANCIAS,CYZONE,22.90000,2024-07-05
043364677,210102157,BIJOUTERIE,CYZONE,32.90000,2024-07-01
052027209,200099047,FRAGANCIAS,ESIKA,56.90000,2024-07-01
043364677,200103027,CUIDADO PERSONAL,ESIKA,17.90000,2024-07-01
052380553,200118628,VARIOS,GENERICA,59.90000,2024-07-01
052280400,200093884,FRAGANCIAS,ESIKA,26.36000,2024-07-01
043364677,200114147,TRATAMIENTO CORPORAL,CYZONE,27.90000,2024-07-01
051129296,200109612,MAQUILLAJE,CYZONE,20.90000,2024-07-01
052415934,200105017,FRAGANCIAS,CYZONE,23.90000,2024-07-01
049521464,200107824,CUIDADO PERSONAL,LBEL,24.50000,2024-07-01
052027209,200113290,MAQUILLAJE,ESIKA,28.90000,2024-07-01
033740395,210104319,MAQUILLAJE,CYZONE,13.90000,2024-07-01
048341519,200092910,MAQUILLAJE,LBEL,29.50000,2024-07-08
050852121,200111162,FRAGANCIAS,CYZONE,22.77000,2024-07-19
044109905,200109166,MAQUILLAJE,CYZONE,8.50000,2024-07-08
044109905,200101061,TRATAMIENTO FACIAL,ESIKA,35.90000,2024-07-08
010316898,200106657,MAQUILLAJE,ESIKA,17.90000,2024-07-25
036888067,200112290,MAQUILLAJE,CYZONE,9.90000,2024-07-25
010018668,200108507,CUIDADO PERSONAL,ESIKA,16.90000,2024-07-25
010316898,200102071,MAQUILLAJE,ESIKA,23.90000,2024-07-25
010316898,210096211,MAQUILLAJE,ESIKA,17.90000,2024-07-25
021793760,200101421,FRAGANCIAS,ESIKA,115.90000,2024-07-25
036888067,200103028,CUIDADO PERSONAL,ESIKA,13.90000,2024-07-25
035775838,200105041,FRAGANCIAS,ESIKA,28.82000,2024-07-17
052485088,200103963,TRATAMIENTO CORPORAL,LBEL,9.00000,2024-07-17
033740395,200106346,FRAGANCIAS,ESIKA,30.95000,2024-07-17
031344638,200103441,CUIDADO PERSONAL,ESIKA,7.63000,2024-07-17
052478715,200105147,MAQUILLAJE,LBEL,19.90000,2024-07-17
052478715,200110333,MAQUILLAJE,ESIKA,31.90000,2024-07-17
052093236,200084882,FRAGANCIAS,LBEL,39.90000,2024-07-17
052485088,200103025,CUIDADO PERSONAL,ESIKA,25.00000,2024-07-17
052093236,200106445,MAQUILLAJE,ESIKA,19.90000,2024-07-17
